 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023     151       0  hru151                 0.025       0.241       0.038       0.275      17.939       0.685       0.000       0.042       0.000       6.139       0.000       0.000
   365    12    31  2023     152       0  hru152                 0.052       0.398       0.062       0.130      16.332       0.470       0.000       0.070       0.000       4.677       0.000       0.000
   365    12    31  2023     153       0  hru153                 0.029       0.348       0.060       0.848       9.054       1.415       0.000       0.079       0.000       4.323       0.000       0.000
   365    12    31  2023     154       0  hru154                 0.032       0.411       0.072       1.288       9.514       1.650       0.000       0.093       0.000       4.420       0.000       0.000
   365    12    31  2023     155       0  hru155                 0.682       3.786       0.454       2.064       1.034       1.061       0.000       0.282       0.000       3.894       0.000       0.000
   365    12    31  2023     156       0  hru156                 0.000       0.000       0.000       0.000      12.094       0.000       0.000       0.000       0.000       1.163       0.000       0.000
   365    12    31  2023     157       0  hru157                 0.013       0.132       0.022       0.074      23.507       0.334       0.000       0.029       0.000       4.621       0.000       0.000
   365    12    31  2023     158       0  hru158                 0.029       0.227       0.036       0.038      19.640       0.217       0.000       0.040       0.000       3.692       0.000       0.000
   365    12    31  2023     159       0  hru159                 0.226       1.189       0.145       1.136       2.047       0.358       0.000       0.114       0.000       3.151       0.000       0.000
   365    12    31  2023     160       0  hru160                 0.001       0.008       0.002       0.007     165.452       0.039       0.000       0.003       0.000       2.828       0.000       0.000
   365    12    31  2023     161       0  hru161                 0.020       0.147       0.024       0.034     290.800       0.713       0.000       0.047       0.000       6.797       0.000       0.000
   365    12    31  2023     162       0  hru162                 0.021       0.152       0.022       0.217      23.393       0.482       0.000       0.026       0.000       7.051       0.000       0.000
   365    12    31  2023     163       0  hru163                 0.000       0.000       0.000       0.000       3.981       0.000       0.000       0.000       0.000       1.882       0.000       0.000
