 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons               
   365    12    31  2014         1     1  Mini_CREATE                2.0388     0.1227E+05     0.5581E+04     0.6008E+04     0.4574E+04     0.5195E-02     0.1523E-02     0.5072E-02     0.2187E+02     0.2153E+00     0.0000E+00     0.2635E-05     0.0000E+00     0.0000E+00     0.4560E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4288E+01     0.9312E+02     0.5255E+01     0.3377E+00     0.2093E+01     0.9938E+04     0.4613E+03     0.1581E+02     0.6573E-03     0.0000E+00     0.0000E+00     0.4420E+01     0.4441E-01     0.8777E-02     0.8895E-02     0.1534E-01     0.1500E-01     0.0000E+00     0.5470E+01     0.9314E+02     0.9157E+01     0.3353E+00     0.2088E+01     0.9893E+04     0.4613E+03     0.1581E+02     0.1185E-02     0.0000E+00     0.0000E+00     0.8041E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2736E+02
   365    12    31  2015         1     1  Mini_CREATE                2.0388     0.1508E+05     0.6035E+04     0.6439E+04     0.6318E+04     0.1201E-01     0.3611E-04     0.7165E-02     0.3362E+02     0.4289E+00     0.0000E+00     0.3353E-06     0.0000E+00     0.0000E+00     0.6312E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2671E+01     0.1336E+03     0.8704E+01     0.3979E+01     0.6303E+01     0.2172E+05     0.7960E+03     0.2126E+02     0.5729E-03     0.0000E+00     0.0000E+00     0.6403E+01     0.3697E+00     0.1417E-01     0.1535E-01     0.8013E-01     0.7663E-01     0.0000E+00     0.2522E+01     0.1336E+03     0.1204E+02     0.3980E+01     0.6299E+01     0.2168E+05     0.7956E+03     0.2126E+02     0.1023E-02     0.0000E+00     0.0000E+00     0.1154E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6688E+01
   366    12    31  2016         1     1  Mini_CREATE                2.0388     0.1715E+05     0.6775E+04     0.7277E+04     0.7231E+04     0.1075E-01     0.6149E-07     0.7454E-03     0.1069E+02     0.3838E-01     0.3782E-04     0.2188E-21     0.0000E+00     0.0000E+00     0.7229E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5682E+01     0.2194E+03     0.1617E+02     0.3019E+02     0.2326E+02     0.2483E+05     0.1555E+04     0.4984E+02     0.4765E-03     0.0000E+00     0.0000E+00     0.1064E+02     0.2262E+01     0.4572E-01     0.5291E-01     0.4545E+00     0.4331E+00     0.0000E+00     0.1826E+01     0.2194E+03     0.1768E+02     0.3018E+02     0.2326E+02     0.2482E+05     0.1555E+04     0.4984E+02     0.7140E-03     0.0000E+00     0.0000E+00     0.1895E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9234E+01
   365    12    31  2017         1     1  Mini_CREATE                2.0388     0.2254E+05     0.6570E+04     0.7311E+04     0.7231E+04     0.1259E-02     0.9043E-02     0.7031E-02     0.7700E+01     0.7627E+00     0.2956E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.7231E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5908E+01     0.4045E+03     0.1768E+02     0.6543E+02     0.4797E+02     0.3755E+05     0.3446E+04     0.1572E+03     0.2927E-03     0.0000E+00     0.0000E+00     0.1936E+02     0.3260E+01     0.9318E-01     0.1076E+00     0.1004E+01     0.7763E+00     0.0000E+00     0.1356E+01     0.4045E+03     0.1841E+02     0.6542E+02     0.4796E+02     0.3754E+05     0.3445E+04     0.1572E+03     0.3608E-03     0.0000E+00     0.0000E+00     0.3494E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6225E+01
   365    12    31  2018         1     1  Mini_CREATE                2.0388     0.1289E+05     0.5846E+04     0.6239E+04     0.3465E+04     0.5738E-02     0.6796E-05     0.2921E-04     0.9994E+01     0.1054E+01     0.0000E+00     0.8401E-05     0.0000E+00     0.0000E+00     0.3460E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5863E+01     0.2211E+03     0.4543E+01     0.7867E+01     0.9526E+01     0.1429E+05     0.9818E+03     0.6461E+02     0.5753E-03     0.0000E+00     0.0000E+00     0.1053E+02     0.4055E+00     0.1474E-01     0.1604E-01     0.8733E-01     0.8347E-01     0.0000E+00     0.6963E+01     0.2211E+03     0.7450E+01     0.7874E+01     0.9531E+01     0.1428E+05     0.9812E+03     0.6460E+02     0.1093E-02     0.0000E+00     0.0000E+00     0.1910E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5025E+02
   365    12    31  2019         1     1  Mini_CREATE                2.0388     0.1658E+05     0.6115E+04     0.6868E+04     0.7173E+04     0.1411E-01     0.2269E-06     0.5015E-05     0.1470E+02     0.8889E-01     0.2777E-03     0.1297E-10     0.0000E+00     0.0000E+00     0.7171E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8310E+01     0.1812E+03     0.1117E+02     0.2780E+01     0.8860E+01     0.2700E+05     0.1353E+04     0.3577E+02     0.6703E-03     0.0000E+00     0.0000E+00     0.8726E+01     0.2799E+00     0.1264E-01     0.1353E-01     0.6215E-01     0.5952E-01     0.0000E+00     0.2194E+01     0.1811E+03     0.1503E+02     0.2778E+01     0.8858E+01     0.2697E+05     0.1353E+04     0.3577E+02     0.1175E-02     0.0000E+00     0.0000E+00     0.1564E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1699E+02
   366    12    31  2020         1     1  Mini_CREATE                2.0388     0.1638E+05     0.5973E+04     0.6732E+04     0.5065E+04     0.6439E-02     0.2540E-06     0.6804E-03     0.6181E+01     0.2842E-01     0.0000E+00     0.2137E-05     0.0000E+00     0.0000E+00     0.5046E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4683E+01     0.2427E+03     0.9618E+01     0.2403E+02     0.2119E+02     0.2588E+05     0.1555E+04     0.7681E+02     0.3138E-03     0.0000E+00     0.0000E+00     0.1140E+02     0.1479E+01     0.3972E-01     0.4539E-01     0.3807E+00     0.3218E+00     0.0000E+00     0.5036E+01     0.2427E+03     0.1400E+02     0.2403E+02     0.2119E+02     0.2588E+05     0.1555E+04     0.7681E+02     0.3795E-03     0.0000E+00     0.0000E+00     0.2096E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2612E+02
   365    12    31  2021         1     1  Mini_CREATE                2.0388     0.1461E+05     0.5941E+04     0.6699E+04     0.6008E+04     0.1933E-01     0.1317E+00     0.6421E-01     0.8235E+01     0.7960E-01     0.0000E+00     0.1275E-05     0.0000E+00     0.0000E+00     0.6004E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9146E+01     0.1371E+03     0.1106E+02     0.1193E+02     0.8748E+01     0.1401E+05     0.8718E+03     0.2887E+02     0.6735E-03     0.0000E+00     0.0000E+00     0.6506E+01     0.1246E+01     0.2875E-01     0.3279E-01     0.2546E+00     0.2427E+00     0.0000E+00     0.2865E+01     0.1371E+03     0.1491E+02     0.1179E+02     0.8682E+01     0.1400E+05     0.8715E+03     0.2887E+02     0.1113E-02     0.0000E+00     0.0000E+00     0.1184E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2639E+02
   365    12    31  2022         1     1  Mini_CREATE                2.0388     0.1280E+05     0.5326E+04     0.6224E+04     0.3467E+04     0.1042E-01     0.1129E-01     0.5403E-02     0.5376E+01     0.1119E+01     0.0000E+00     0.9617E-05     0.0000E+00     0.0000E+00     0.3457E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8575E+01     0.1585E+03     0.1018E+02     0.5982E+01     0.8364E+01     0.1792E+05     0.9899E+03     0.4493E+02     0.5343E-03     0.0000E+00     0.0000E+00     0.7469E+01     0.5228E+00     0.1671E-01     0.1840E-01     0.1107E+00     0.1057E+00     0.0000E+00     0.9949E+01     0.1585E+03     0.1504E+02     0.6100E+01     0.8421E+01     0.1791E+05     0.9887E+03     0.4493E+02     0.9467E-03     0.0000E+00     0.0000E+00     0.1369E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1083E+03
   365    12    31  2023         1     1  Mini_CREATE                2.0388     0.1701E+05     0.5851E+04     0.6652E+04     0.7231E+04     0.1851E-02     0.5105E-06     0.2925E-02     0.1311E+02     0.7035E+00     0.5131E-01     0.1792E-13     0.0000E+00     0.0000E+00     0.7231E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6171E+01     0.1389E+03     0.9860E+01     0.8520E+01     0.1067E+02     0.2355E+05     0.1287E+04     0.2384E+02     0.7505E-03     0.0000E+00     0.0000E+00     0.6652E+01     0.7816E+00     0.2102E-01     0.2355E-01     0.1624E+00     0.1549E+00     0.0000E+00     0.1220E+01     0.1389E+03     0.1285E+02     0.8531E+01     0.1067E+02     0.2352E+05     0.1288E+04     0.2379E+02     0.1324E-02     0.0000E+00     0.0000E+00     0.1199E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5259E+01
