 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons 
   365    12    31  2006       4       0  cha4                 0.4465E-01     0.4398E-01     0.4465E-01     0.1882E+00     0.8194E-01     0.2721E+00     0.4097E-01     0.0000E+00     0.4096E-01     0.0000E+00     0.2312E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2423E-01     0.0000E+00     0.7553E+04     0.7442E+04     0.7553E+04     0.3628E-03
   365    12    31  2006       5       0  cha5                 0.1393E+00     0.4939E-01     0.1393E+00     0.4421E+00     0.5407E+01     0.4381E+01     0.2703E+01     0.0000E+00     0.2628E+01     0.0000E+00     0.1677E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.8337E-01     0.0000E+00     0.7637E+04     0.2708E+04     0.7637E+04     0.4118E-02
   365    12    31  2006       6       0  cha6                 0.1543E+00     0.1471E-01     0.1543E+00     0.4128E+00     0.4474E+01     0.4396E+01     0.2237E+01     0.0000E+00     0.1336E+01     0.0000E+00     0.2159E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.8061E-01     0.0000E+00     0.5602E+04     0.5341E+03     0.5602E+04     0.1932E-02
   365    12    31  2007       1       0  cha1                 0.2014E-01     0.1891E-01     0.2011E-01     0.8706E-01     0.1827E+01     0.1405E+01     0.9137E+00     0.0000E+00     0.9135E+00     0.0000E+00     0.4917E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5841E-01     0.0000E+00     0.4061E+04     0.3814E+04     0.4056E+04     0.5810E-03
   365    12    31  2007       2       0  cha2                 0.6728E-01     0.5263E-01     0.6728E-01     0.3248E+00     0.5405E-06     0.4870E+00     0.2702E-06     0.0000E+00     0.9477E-07     0.0000E+00     0.4870E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.1587E+00     0.0000E+00     0.5945E+05     0.4650E+05     0.5945E+05     0.1975E-03
   365    12    31  2007       3       0  cha3                 0.1088E+00     0.3574E-01     0.1088E+00     0.4844E+00     0.3026E+00     0.3570E+01     0.1513E+00     0.0000E+00     0.1480E+00     0.1261E+00     0.3293E+01     0.0000E+00     0.1292E+01     0.2426E+00     0.5260E-02     0.3432E-02     0.3676E+00     0.0000E+00     0.2784E+05     0.9142E+04     0.2784E+05     0.2198E-02
   365    12    31  2007       4       0  cha4                 0.8819E-01     0.8400E-01     0.8819E-01     0.3717E+00     0.1874E+01     0.2095E+01     0.9368E+00     0.0000E+00     0.9299E+00     0.0000E+00     0.1158E+01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1216E+00     0.0000E+00     0.1492E+05     0.1421E+05     0.1492E+05     0.1527E-02
   365    12    31  2007       5       0  cha5                 0.2968E+00     0.7769E-01     0.2968E+00     0.9422E+00     0.6520E+01     0.4164E+01     0.3260E+01     0.0000E+00     0.3023E+01     0.0000E+00     0.9038E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4418E-01     0.0000E+00     0.1627E+05     0.4260E+04     0.1627E+05     0.1983E-02
   365    12    31  2007       6       0  cha6                 0.3400E+00     0.2285E-01     0.3400E+00     0.9097E+00     0.7108E+01     0.5463E+01     0.3554E+01     0.0000E+00     0.2856E+01     0.0000E+00     0.1909E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.7028E-01     0.0000E+00     0.1234E+05     0.8295E+03     0.1234E+05     0.9658E-03
   366    12    31  2008       1       0  cha1                 0.1605E-01     0.1558E-01     0.1607E-01     0.6938E-01     0.2277E-02     0.6197E+00     0.1139E-02     0.0000E+00     0.9519E-03     0.0000E+00     0.6185E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7355E-01     0.0000E+00     0.3245E+04     0.3150E+04     0.3250E+04     0.5572E-03
   366    12    31  2008       2       0  cha2                 0.5482E-01     0.4513E-01     0.5482E-01     0.2647E+00     0.5420E-06     0.1190E+00     0.2710E-06     0.0000E+00     0.1325E-06     0.0000E+00     0.1190E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.3834E-01     0.0000E+00     0.4857E+05     0.3999E+05     0.4857E+05     0.4576E-04
   366    12    31  2008       3       0  cha3                 0.8628E-01     0.3075E-01     0.8628E-01     0.3841E+00     0.4848E-04     0.4471E+01     0.2424E-04     0.0000E+00     0.2569E-06     0.1652E+00     0.4306E+01     0.0000E+00     0.1292E+01     0.2471E+00     0.5260E-02     0.4496E-02     0.4744E+00     0.0000E+00     0.2213E+05     0.7886E+04     0.2213E+05     0.2788E-02
   366    12    31  2008       4       0  cha4                 0.5616E-01     0.5457E-01     0.5616E-01     0.2367E+00     0.5323E+00     0.2966E+00     0.2661E+00     0.0000E+00     0.2661E+00     0.0000E+00     0.3041E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.3189E-02     0.0000E+00     0.9527E+04     0.9258E+04     0.9527E+04     0.1890E-03
   366    12    31  2008       5       0  cha5                 0.2222E+00     0.6274E-01     0.2222E+00     0.7054E+00     0.4898E+01     0.4571E+01     0.2449E+01     0.0000E+00     0.2440E+01     0.0000E+00     0.2122E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1057E+00     0.0000E+00     0.1222E+05     0.3450E+04     0.1222E+05     0.4691E-02
   366    12    31  2008       6       0  cha6                 0.2568E+00     0.1844E-01     0.2568E+00     0.6871E+00     0.5329E+01     0.5108E+01     0.2665E+01     0.0000E+00     0.1597E+01     0.0000E+00     0.2443E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.9149E-01     0.0000E+00     0.9349E+04     0.6712E+03     0.9349E+04     0.2335E-02
   365    12    31  2009       1       0  cha1                 0.5399E-02     0.5106E-02     0.5397E-02     0.2334E-01     0.4444E-02     0.4039E+00     0.2222E-02     0.0000E+00     0.2222E-02     0.0000E+00     0.4017E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4805E-01     0.0000E+00     0.1089E+04     0.1030E+04     0.1089E+04     0.4274E-03
   365    12    31  2009       2       0  cha2                 0.3818E-01     0.3171E-01     0.3818E-01     0.1843E+00     0.5405E-06     0.2576E+00     0.2702E-06     0.0000E+00     0.1222E-06     0.0000E+00     0.2576E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8494E-01     0.0000E+00     0.3373E+05     0.2802E+05     0.3373E+05     0.1102E-03
   365    12    31  2009       3       0  cha3                 0.6490E-01     0.2427E-01     0.6490E-01     0.2889E+00     0.4822E-04     0.6184E+01     0.2411E-04     0.0000E+00     0.2351E-06     0.9589E-02     0.6174E+01     0.0000E+00     0.1292E+01     0.2474E+00     0.5260E-02     0.2610E-03     0.6789E+00     0.0000E+00     0.1660E+05     0.6209E+04     0.1660E+05     0.4482E-02
   365    12    31  2009       4       0  cha4                 0.4698E-01     0.4593E-01     0.4698E-01     0.1980E+00     0.4230E+00     0.2520E+00     0.2115E+00     0.0000E+00     0.2115E+00     0.0000E+00     0.4052E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.4248E-02     0.0000E+00     0.7949E+04     0.7772E+04     0.7949E+04     0.2684E-03
   365    12    31  2009       5       0  cha5                 0.1790E+00     0.5403E-01     0.1790E+00     0.5682E+00     0.6521E+01     0.5048E+01     0.3260E+01     0.0000E+00     0.3244E+01     0.0000E+00     0.1788E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.8876E-01     0.0000E+00     0.9815E+04     0.2962E+04     0.9815E+04     0.4250E-02
   365    12    31  2009       6       0  cha6                 0.2004E+00     0.1595E-01     0.2004E+00     0.5364E+00     0.5734E+01     0.5005E+01     0.2867E+01     0.0000E+00     0.1958E+01     0.0000E+00     0.2137E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.7983E-01     0.0000E+00     0.7277E+04     0.5792E+03     0.7277E+04     0.1946E-02
   365    12    31  2010       1       0  cha1                 0.1265E-01     0.1193E-01     0.1262E-01     0.5468E-01     0.9060E-01     0.6904E+00     0.4530E-01     0.0000E+00     0.3928E-01     0.0000E+00     0.6451E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7689E-01     0.0000E+00     0.2550E+04     0.2407E+04     0.2546E+04     0.6218E-03
   365    12    31  2010       2       0  cha2                 0.5819E-01     0.4615E-01     0.5819E-01     0.2809E+00     0.5292E-02     0.2701E+00     0.2646E-02     0.0000E+00     0.3389E-03     0.0000E+00     0.2674E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8858E-01     0.0000E+00     0.5142E+05     0.4078E+05     0.5142E+05     0.1171E-03
   365    12    31  2010       3       0  cha3                 0.9368E-01     0.3366E-01     0.9368E-01     0.4170E+00     0.6885E-04     0.7557E+01     0.3443E-04     0.0000E+00     0.1763E-06     0.1971E+00     0.7360E+01     0.0000E+00     0.1292E+01     0.2528E+00     0.5260E-02     0.5365E-02     0.8024E+00     0.0000E+00     0.2396E+05     0.8609E+04     0.2396E+05     0.5118E-02
   365    12    31  2010       4       0  cha4                 0.7177E-01     0.6976E-01     0.7177E-01     0.3025E+00     0.1827E+01     0.1084E+01     0.9134E+00     0.0000E+00     0.8834E+00     0.0000E+00     0.1706E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1789E-01     0.0000E+00     0.1214E+05     0.1180E+05     0.1214E+05     0.1452E-02
   365    12    31  2010       5       0  cha5                 0.2542E+00     0.6712E-01     0.2542E+00     0.8068E+00     0.8998E+01     0.5200E+01     0.4499E+01     0.0000E+00     0.4422E+01     0.0000E+00     0.7006E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.3451E-01     0.0000E+00     0.1394E+05     0.3680E+04     0.1394E+05     0.2571E-02
   365    12    31  2010       6       0  cha6                 0.2867E+00     0.1979E-01     0.2867E+00     0.7671E+00     0.6877E+01     0.4483E+01     0.3438E+01     0.0000E+00     0.2974E+01     0.0000E+00     0.1045E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.3869E-01     0.0000E+00     0.1041E+05     0.7184E+03     0.1041E+05     0.9487E-03
   365    12    31  2011       1       0  cha1                 0.1482E-01     0.1383E-01     0.1485E-01     0.6410E-01     0.8247E+00     0.7640E+00     0.4123E+00     0.0000E+00     0.4060E+00     0.0000E+00     0.3516E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4169E-01     0.0000E+00     0.2990E+04     0.2790E+04     0.2995E+04     0.4532E-03
   365    12    31  2011       2       0  cha2                 0.4410E-01     0.3594E-01     0.4411E-01     0.2129E+00     0.8810E-02     0.2219E+00     0.4405E-02     0.0000E+00     0.4402E-02     0.0000E+00     0.2175E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7155E-01     0.0000E+00     0.3897E+05     0.3176E+05     0.3897E+05     0.9167E-04
   365    12    31  2011       3       0  cha3                 0.7368E-01     0.2479E-01     0.7369E-01     0.3280E+00     0.1488E+00     0.2502E+01     0.7442E-01     0.0000E+00     0.6907E-01     0.1593E+00     0.2268E+01     0.0000E+00     0.1292E+01     0.2571E+00     0.5260E-02     0.4337E-02     0.2378E+00     0.0000E+00     0.1885E+05     0.6341E+04     0.1885E+05     0.1383E-02
   365    12    31  2011       4       0  cha4                 0.5191E-01     0.4965E-01     0.5191E-01     0.2188E+00     0.2235E+01     0.1554E+01     0.1118E+01     0.0000E+00     0.1117E+01     0.0000E+00     0.4364E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.4597E-01     0.0000E+00     0.8783E+04     0.8399E+04     0.8783E+04     0.1097E-02
   365    12    31  2011       5       0  cha5                 0.2073E+00     0.6767E-01     0.2073E+00     0.6580E+00     0.4939E+01     0.5309E+01     0.2469E+01     0.0000E+00     0.2260E+01     0.0000E+00     0.2840E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1400E+00     0.0000E+00     0.1137E+05     0.3710E+04     0.1137E+05     0.4530E-02
   365    12    31  2011       6       0  cha6                 0.2422E+00     0.1988E-01     0.2422E+00     0.6481E+00     0.8007E+01     0.7374E+01     0.4003E+01     0.0000E+00     0.2463E+01     0.0000E+00     0.3370E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1252E+00     0.0000E+00     0.8794E+04     0.7216E+03     0.8794E+04     0.2291E-02
   366    12    31  2012       1       0  cha1                 0.1525E-01     0.1471E-01     0.1522E-01     0.6593E-01     0.1773E-01     0.1005E+01     0.8866E-02     0.0000E+00     0.8602E-03     0.0000E+00     0.9962E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1184E+00     0.0000E+00     0.3084E+04     0.2975E+04     0.3079E+04     0.8222E-03
   366    12    31  2012       2       0  cha2                 0.5772E-01     0.4716E-01     0.5771E-01     0.2786E+00     0.5420E-06     0.2422E+00     0.2710E-06     0.0000E+00     0.8959E-07     0.0000E+00     0.2422E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7892E-01     0.0000E+00     0.5114E+05     0.4179E+05     0.5113E+05     0.9696E-04
   366    12    31  2012       3       0  cha3                 0.9017E-01     0.3250E-01     0.9017E-01     0.4014E+00     0.5506E-04     0.7391E+01     0.2753E-04     0.0000E+00     0.1982E-06     0.1951E+00     0.7196E+01     0.0000E+00     0.1292E+01     0.2624E+00     0.5260E-02     0.5311E-02     0.7458E+00     0.0000E+00     0.2313E+05     0.8337E+04     0.2313E+05     0.4822E-02
   366    12    31  2012       4       0  cha4                 0.6981E-01     0.6800E-01     0.6981E-01     0.2942E+00     0.1116E+01     0.1060E+01     0.5581E+00     0.0000E+00     0.5581E+00     0.0000E+00     0.5017E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.5258E-01     0.0000E+00     0.1184E+05     0.1154E+05     0.1184E+05     0.8340E-03
   366    12    31  2012       5       0  cha5                 0.2441E+00     0.6519E-01     0.2441E+00     0.7750E+00     0.8697E+01     0.5217E+01     0.4349E+01     0.0000E+00     0.4270E+01     0.0000E+00     0.8687E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4293E-01     0.0000E+00     0.1342E+05     0.3584E+04     0.1342E+05     0.2741E-02
   366    12    31  2012       6       0  cha6                 0.2787E+00     0.1925E-01     0.2787E+00     0.7459E+00     0.7012E+01     0.4953E+01     0.3506E+01     0.0000E+00     0.2967E+01     0.0000E+00     0.1447E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5362E-01     0.0000E+00     0.1015E+05     0.7007E+03     0.1015E+05     0.1126E-02
   365    12    31  2013       1       0  cha1                 0.1102E-01     0.1067E-01     0.1105E-01     0.4767E-01     0.3707E-01     0.6342E+00     0.1854E-01     0.0000E+00     0.1241E-01     0.0000E+00     0.6157E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7266E-01     0.0000E+00     0.2223E+04     0.2152E+04     0.2228E+04     0.4625E-03
   365    12    31  2013       2       0  cha2                 0.3820E-01     0.3060E-01     0.3821E-01     0.1844E+00     0.5405E-06     0.2508E+00     0.2702E-06     0.0000E+00     0.1592E-06     0.0000E+00     0.2508E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8348E-01     0.0000E+00     0.3376E+05     0.2704E+05     0.3376E+05     0.1126E-03
   365    12    31  2013       3       0  cha3                 0.6314E-01     0.2241E-01     0.6314E-01     0.2810E+00     0.3876E-04     0.4574E+01     0.1938E-04     0.0000E+00     0.3171E-06     0.2718E+00     0.4302E+01     0.0000E+00     0.1292E+01     0.2698E+00     0.5260E-02     0.7400E-02     0.4316E+00     0.0000E+00     0.1615E+05     0.5731E+04     0.1615E+05     0.2694E-02
   365    12    31  2013       4       0  cha4                 0.4875E-01     0.4758E-01     0.4875E-01     0.2055E+00     0.5701E+00     0.7994E+00     0.2850E+00     0.0000E+00     0.2749E+00     0.0000E+00     0.5144E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.5403E-01     0.0000E+00     0.8248E+04     0.8051E+04     0.8248E+04     0.9840E-03
   365    12    31  2013       5       0  cha5                 0.1859E+00     0.6056E-01     0.1859E+00     0.5900E+00     0.5546E+01     0.5216E+01     0.2773E+01     0.0000E+00     0.2604E+01     0.0000E+00     0.2443E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1207E+00     0.0000E+00     0.1019E+05     0.3321E+04     0.1019E+05     0.4532E-02
   365    12    31  2013       6       0  cha6                 0.2148E+00     0.1781E-01     0.2148E+00     0.5748E+00     0.6401E+01     0.6339E+01     0.3200E+01     0.0000E+00     0.1821E+01     0.0000E+00     0.3139E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1166E+00     0.0000E+00     0.7799E+04     0.6465E+03     0.7799E+04     0.2209E-02
   365    12    31  2014       1       0  cha1                 0.4395E-03     0.3635E-03     0.4398E-03     0.1900E-02     0.7758E-03     0.3247E-01     0.3879E-03     0.0000E+00     0.3879E-03     0.0000E+00     0.3208E-01     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.3857E-02     0.0000E+00     0.8864E+02     0.7332E+02     0.8870E+02     0.6213E-04
   365    12    31  2014       2       0  cha2                 0.1158E-01     0.8903E-02     0.1158E-01     0.5591E-01     0.5405E-06     0.1842E+00     0.2702E-06     0.0000E+00     0.2155E-06     0.0000E+00     0.1842E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.6064E-01     0.0000E+00     0.1023E+05     0.7867E+04     0.1023E+05     0.7900E-04
   365    12    31  2014       3       0  cha3                 0.1925E-01     0.8518E-02     0.1929E-01     0.8569E-01     0.1301E-04     0.2558E+01     0.6507E-05     0.0000E+00     0.4018E-06     0.0000E+00     0.2558E+01     0.0000E+00     0.1292E+01     0.2698E+00     0.5260E-02     0.0000E+00     0.2582E+00     0.0000E+00     0.4924E+04     0.2179E+04     0.4933E+04     0.1951E-02
   365    12    31  2014       4       0  cha4                 0.2819E-01     0.2769E-01     0.2824E-01     0.1188E+00     0.4770E-01     0.2412E-01     0.2385E-01     0.0000E+00     0.2385E-01     0.0000E+00     0.2718E-03     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2998E-04     0.0000E+00     0.4770E+04     0.4685E+04     0.4778E+04     0.8223E-04
   365    12    31  2014       5       0  cha5                 0.8461E-01     0.3126E-01     0.8461E-01     0.2686E+00     0.2605E+01     0.2343E+01     0.1303E+01     0.0000E+00     0.1294E+01     0.0000E+00     0.1040E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.5199E-01     0.0000E+00     0.4639E+04     0.1714E+04     0.4639E+04     0.2674E-02
   365    12    31  2014       6       0  cha6                 0.1004E+00     0.1530E-01     0.1004E+00     0.2686E+00     0.2387E+01     0.2725E+01     0.1194E+01     0.0000E+00     0.6868E+00     0.0000E+00     0.1531E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5743E-01     0.0000E+00     0.3644E+04     0.5553E+03     0.3644E+04     0.1515E-02
   365    12    31  2015       1       0  cha1                 0.2017E-02     0.1879E-02     0.2012E-02     0.8720E-02     0.1199E-02     0.1608E+00     0.5997E-03     0.0000E+00     0.5996E-03     0.0000E+00     0.1602E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1924E-01     0.0000E+00     0.4067E+03     0.3789E+03     0.4058E+03     0.1863E-03
   365    12    31  2015       2       0  cha2                 0.2208E-01     0.1773E-01     0.2207E-01     0.1066E+00     0.5405E-06     0.1381E+00     0.2702E-06     0.0000E+00     0.1821E-06     0.0000E+00     0.1381E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.4472E-01     0.0000E+00     0.1951E+05     0.1567E+05     0.1950E+05     0.5270E-04
   365    12    31  2015       3       0  cha3                 0.3873E-01     0.1522E-01     0.3870E-01     0.1724E+00     0.3011E-04     0.4536E+01     0.1506E-04     0.0000E+00     0.3239E-06     0.0000E+00     0.4536E+01     0.0000E+00     0.1292E+01     0.2698E+00     0.5260E-02     0.0000E+00     0.4582E+00     0.0000E+00     0.9907E+04     0.3893E+04     0.9899E+04     0.3369E-02
   365    12    31  2015       4       0  cha4                 0.3673E-01     0.3616E-01     0.3668E-01     0.1548E+00     0.3038E+00     0.3225E+00     0.1519E+00     0.0000E+00     0.1519E+00     0.0000E+00     0.1706E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1787E-01     0.0000E+00     0.6213E+04     0.6118E+04     0.6206E+04     0.2476E-03
   365    12    31  2015       5       0  cha5                 0.1243E+00     0.3896E-01     0.1243E+00     0.3945E+00     0.4894E+01     0.3605E+01     0.2447E+01     0.0000E+00     0.2438E+01     0.0000E+00     0.1158E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.5770E-01     0.0000E+00     0.6814E+04     0.2136E+04     0.6814E+04     0.3174E-02
   365    12    31  2015       6       0  cha6                 0.1415E+00     0.1515E-01     0.1415E+00     0.3786E+00     0.3832E+01     0.3555E+01     0.1916E+01     0.0000E+00     0.1344E+01     0.0000E+00     0.1639E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.6135E-01     0.0000E+00     0.5137E+04     0.5500E+03     0.5137E+04     0.1606E-02
   366    12    31  2016       1       0  cha1                 0.6803E-02     0.6378E-02     0.6781E-02     0.2941E-01     0.9694E-01     0.5240E+00     0.4847E-01     0.0000E+00     0.4220E-01     0.0000E+00     0.4755E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5673E-01     0.0000E+00     0.1376E+04     0.1290E+04     0.1371E+04     0.5255E-03
   366    12    31  2016       2       0  cha2                 0.3872E-01     0.2870E-01     0.3872E-01     0.1869E+00     0.5420E-06     0.3810E+00     0.2710E-06     0.0000E+00     0.1199E-06     0.0000E+00     0.3810E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.1239E+00     0.0000E+00     0.3431E+05     0.2543E+05     0.3430E+05     0.1507E-03
   366    12    31  2016       3       0  cha3                 0.6355E-01     0.2298E-01     0.6355E-01     0.2829E+00     0.4427E-03     0.6229E+01     0.2214E-03     0.0000E+00     0.1963E-03     0.4182E-01     0.6187E+01     0.0000E+00     0.1292E+01     0.2710E+00     0.5260E-02     0.1138E-02     0.6226E+00     0.0000E+00     0.1630E+05     0.5895E+04     0.1630E+05     0.4445E-02
   366    12    31  2016       4       0  cha4                 0.6258E-01     0.6099E-01     0.6258E-01     0.2637E+00     0.1985E+01     0.1274E+01     0.9926E+00     0.0000E+00     0.9897E+00     0.0000E+00     0.2811E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2951E-01     0.0000E+00     0.1062E+05     0.1035E+05     0.1062E+05     0.1072E-02
   366    12    31  2016       5       0  cha5                 0.2020E+00     0.5968E-01     0.2020E+00     0.6411E+00     0.7805E+01     0.4778E+01     0.3903E+01     0.0000E+00     0.3853E+01     0.0000E+00     0.8750E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4331E-01     0.0000E+00     0.1110E+05     0.3281E+04     0.1110E+05     0.2748E-02
   366    12    31  2016       6       0  cha6                 0.2265E+00     0.1771E-01     0.2265E+00     0.6062E+00     0.6049E+01     0.4223E+01     0.3024E+01     0.0000E+00     0.2516E+01     0.0000E+00     0.1199E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.4455E-01     0.0000E+00     0.8247E+04     0.6448E+03     0.8247E+04     0.1090E-02
   365    12    31  2017       1       0  cha1                 0.3141E-01     0.3048E-01     0.3141E-01     0.1358E+00     0.5109E-02     0.9776E+00     0.2554E-02     0.0000E+00     0.1678E-02     0.0000E+00     0.9750E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1157E+00     0.0000E+00     0.6334E+04     0.6147E+04     0.6334E+04     0.7964E-03
   365    12    31  2017       2       0  cha2                 0.1036E+00     0.8129E-01     0.1036E+00     0.5000E+00     0.5405E-06     0.2121E+00     0.2702E-06     0.0000E+00     0.5405E-07     0.0000E+00     0.2121E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.6874E-01     0.0000E+00     0.9152E+05     0.7182E+05     0.9152E+05     0.8228E-04
   365    12    31  2017       3       0  cha3                 0.1636E+00     0.5435E-01     0.1636E+00     0.7281E+00     0.7320E+00     0.6832E+01     0.3660E+00     0.0000E+00     0.3659E+00     0.2865E+00     0.6180E+01     0.0000E+00     0.1292E+01     0.2788E+00     0.5260E-02     0.7800E-02     0.6049E+00     0.0000E+00     0.4184E+05     0.1390E+05     0.4184E+05     0.3990E-02
   365    12    31  2017       4       0  cha4                 0.1062E+00     0.1011E+00     0.1062E+00     0.4475E+00     0.4539E+01     0.2553E+01     0.2269E+01     0.0000E+00     0.2259E+01     0.0000E+00     0.2834E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2986E-01     0.0000E+00     0.1796E+05     0.1711E+05     0.1796E+05     0.1294E-02
   365    12    31  2017       5       0  cha5                 0.3981E+00     0.9573E-01     0.3981E+00     0.1264E+01     0.9827E+01     0.5797E+01     0.4913E+01     0.0000E+00     0.4779E+01     0.0000E+00     0.8834E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4321E-01     0.0000E+00     0.2183E+05     0.5249E+04     0.2183E+05     0.2135E-02
   365    12    31  2017       6       0  cha6                 0.4578E+00     0.2820E-01     0.4578E+00     0.1225E+01     0.7399E+01     0.4761E+01     0.3699E+01     0.0000E+00     0.3180E+01     0.0000E+00     0.1062E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.3922E-01     0.0000E+00     0.1662E+05     0.1024E+04     0.1662E+05     0.7723E-03
   365    12    31  2018       1       0  cha1                 0.1311E-01     0.1292E-01     0.1314E-01     0.5669E-01     0.1782E-02     0.1127E+00     0.8911E-03     0.0000E+00     0.8909E-03     0.0000E+00     0.1118E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1318E-01     0.0000E+00     0.2644E+04     0.2606E+04     0.2650E+04     0.1169E-03
