 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   366    12    31  2008       4       0  cha4                 0.4855E+00     0.4165E+04     0.1347E+04     0.1550E+04     0.1557E+04     0.4686E-06     0.1582E-07     0.1847E-25     0.1734E+01     0.8458E-02     0.0000E+00     0.8321E-32     0.0000E+00     0.0000E+00     0.1555E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1069E+01     0.5799E-01     0.7729E+00     0.2680E+01     0.1353E+01     0.1709E+04     0.1393E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5896E+00     0.1113E-01     0.1306E-01     0.1188E+00     0.1130E+00     0.0000E+00     0.1429E+01     0.5799E-01     0.4169E+00     0.2680E+01     0.1353E+01     0.1707E+04     0.1392E+03     0.0000E+00     0.1081E-03     0.0000E+00     0.0000E+00     0.1832E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1516E+01     0.1069E+01
   366    12    31  2008       5       0  cha5                 0.6194E+00     0.5313E+04     0.2547E+04     0.2267E+04     0.2419E+04     0.1748E-03     0.3663E-04     0.6647E-04     0.1492E+01     0.1060E+00     0.2191E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1069E+01     0.2330E+00     0.4201E+01     0.3515E+01     0.6700E+01     0.9781E+04     0.7273E+03     0.2849E+02     0.1529E-03     0.0000E+00     0.0000E+00     0.4725E+01     0.1226E+00     0.4302E-02     0.4696E-02     0.2631E-01     0.2513E-01     0.0000E+00     0.1089E+01     0.2330E+00     0.4236E+01     0.3515E+01     0.6700E+01     0.9779E+04     0.7271E+03     0.2847E+02     0.1718E-03     0.0000E+00     0.0000E+00     0.7366E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1177E+01     0.1069E+01
   366    12    31  2008       6       0  cha6                 0.2098E+00     0.1799E+04     0.8624E+03     0.7677E+03     0.9474E+03     0.7178E-04     0.1355E-04     0.2458E-04     0.6176E+00     0.3922E-01     0.8104E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1069E+01     0.2688E+00     0.4977E+01     0.4241E+01     0.7050E+01     0.1130E+05     0.7272E+03     0.2847E+02     0.2458E-03     0.0000E+00     0.0000E+00     0.7885E+01     0.1333E+00     0.3357E-02     0.3789E-02     0.2733E-01     0.2607E-01     0.0000E+00     0.1078E+01     0.2688E+00     0.4955E+01     0.4241E+01     0.7050E+01     0.1130E+05     0.7272E+03     0.2846E+02     0.1821E-03     0.0000E+00     0.0000E+00     0.8499E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1167E+01     0.1069E+01
   365    12    31  2009       1       0  cha1                 0.2647E+00     0.2170E+04     0.5827E+03     0.8567E+03     0.6803E+03     0.1879E-02     0.1173E-04     0.6948E-05     0.6663E+00     0.1528E-04     0.0000E+00     0.1113E-06     0.0000E+00     0.0000E+00     0.6771E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.7705E-02     0.7158E-02     0.5987E-01     0.4282E-01     0.7044E+03     0.1545E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8159E-02     0.1853E-02     0.1871E-02     0.2602E-02     0.2593E-02     0.0000E+00     0.8012E+01     0.7710E-02     0.5562E+00     0.5984E-01     0.4277E-01     0.6923E+03     0.1540E+00     0.0000E+00     0.1039E-03     0.0000E+00     0.0000E+00     0.2425E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8060E+01     0.3146E+01
   365    12    31  2009       2       0  cha2                 0.9209E-01     0.7549E+03     0.3835E+03     0.3361E+03     0.3091E+03     0.3328E-07     0.1673E-09     0.0000E+00     0.2452E+00     0.4165E-23     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.4742E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.1425E+04     0.1033E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1419E+01     0.4742E-01     0.1886E+00     0.1138E-05     0.9869E-07     0.1424E+04     0.1033E+02     0.0000E+00     0.4105E-04     0.0000E+00     0.0000E+00     0.1495E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4096E+01     0.3146E+01
   365    12    31  2009       3       0  cha3                 0.3673E+00     0.3011E+04     0.1130E+04     0.1304E+04     0.1073E+04     0.8249E-02     0.1008E-07     0.9717E-10     0.8691E+00     0.1605E-05     0.2860E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.1072E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.7502E-01     0.5585E-04     0.8836E-02     0.2302E-01     0.1490E+04     0.9932E+02     0.1952E+02     0.2282E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9991E-03     0.9991E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.1270E+01     0.7502E-01     0.5882E+01     0.8853E-02     0.2303E-01     0.1489E+04     0.9937E+02     0.1954E+02     0.7865E-04     0.0000E+00     0.0000E+00     0.2365E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3672E+01     0.3146E+01
   365    12    31  2009       4       0  cha4                 0.4855E+00     0.3980E+04     0.1636E+04     0.1681E+04     0.1557E+04     0.1040E-05     0.2828E-04     0.1285E-04     0.1248E+01     0.2014E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1555E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.5351E-01     0.6842E+00     0.3320E+01     0.1662E+01     0.1494E+04     0.1169E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7328E+00     0.1352E-01     0.1592E-01     0.1474E+00     0.1403E+00     0.0000E+00     0.1398E+01     0.5351E-01     0.5753E+00     0.3318E+01     0.1661E+01     0.1493E+04     0.1168E+03     0.0000E+00     0.9359E-04     0.0000E+00     0.0000E+00     0.1686E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4048E+01     0.3146E+01
   365    12    31  2009       5       0  cha5                 0.6194E+00     0.5077E+04     0.2589E+04     0.2261E+04     0.2419E+04     0.2217E-02     0.4166E-04     0.2015E-04     0.2002E+01     0.1554E-03     0.3292E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.2072E+00     0.6577E+01     0.3998E+01     0.5831E+01     0.8396E+04     0.5762E+03     0.1954E+02     0.1722E-03     0.0000E+00     0.0000E+00     0.4050E+01     0.1241E+00     0.4322E-02     0.4721E-02     0.2659E-01     0.2540E-01     0.0000E+00     0.1090E+01     0.2072E+00     0.4911E+01     0.3997E+01     0.5830E+01     0.8393E+04     0.5762E+03     0.1956E+02     0.3326E-04     0.0000E+00     0.0000E+00     0.6533E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3187E+01     0.3146E+01
   365    12    31  2009       6       0  cha6                 0.2098E+00     0.1720E+04     0.8767E+03     0.7656E+03     0.9474E+03     0.4034E-03     0.1788E-04     0.8740E-05     0.7829E+00     0.5748E-04     0.1375E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3146E+01     0.2340E+00     0.5899E+01     0.6481E+01     0.7046E+01     0.9531E+04     0.5766E+03     0.1956E+02     0.1371E-03     0.0000E+00     0.0000E+00     0.6775E+01     0.4707E+00     0.8995E-02     0.1053E-01     0.9484E-01     0.9027E-01     0.0000E+00     0.1069E+01     0.2340E+00     0.4950E+01     0.6481E+01     0.7045E+01     0.9530E+04     0.5766E+03     0.1956E+02     0.4034E-04     0.0000E+00     0.0000E+00     0.7377E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3136E+01     0.3146E+01
   365    12    31  2010       1       0  cha1                 0.2647E+00     0.2459E+04     0.6117E+03     0.8898E+03     0.8404E+03     0.1445E-02     0.1410E-07     0.0000E+00     0.3864E+00     0.3491E-19     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8404E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.1417E-01     0.4179E-01     0.3091E+00     0.1757E+00     0.1191E+04     0.4985E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3532E-01     0.2121E-02     0.2214E-02     0.6065E-02     0.6018E-02     0.0000E+00     0.1769E+01     0.1416E-01     0.6845E+00     0.3077E+00     0.1754E+00     0.1174E+04     0.4973E+00     0.0000E+00     0.8460E-04     0.0000E+00     0.0000E+00     0.4459E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3398E+01     0.2128E+01
   365    12    31  2010       2       0  cha2                 0.9209E-01     0.8555E+03     0.3221E+03     0.3174E+03     0.3091E+03     0.1854E-07     0.1055E-09     0.0000E+00     0.1342E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.6325E-01     0.4332E-03     0.4426E-02     0.1607E-02     0.1497E+04     0.1229E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7033E-03     0.5630E-03     0.5661E-03     0.8198E-03     0.6776E-03     0.0000E+00     0.1250E+01     0.6325E-01     0.2757E+00     0.4426E-02     0.1597E-02     0.1496E+04     0.1229E+02     0.0000E+00     0.9676E-05     0.0000E+00     0.0000E+00     0.1994E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2430E+01     0.2128E+01
   365    12    31  2010       3       0  cha3                 0.3673E+00     0.3413E+04     0.1263E+04     0.1333E+04     0.1159E+04     0.9703E-04     0.2557E-05     0.1647E-05     0.5047E+00     0.5898E-01     0.1234E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.1042E+00     0.1870E-03     0.1038E-01     0.7753E-02     0.1891E+04     0.1491E+03     0.2901E+02     0.1301E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1027E-02     0.1003E-02     0.1004E-02     0.1049E-02     0.1022E-02     0.0000E+00     0.1117E+01     0.1042E+00     0.6527E+01     0.1038E-01     0.7717E-02     0.1890E+04     0.1490E+03     0.2899E+02     0.5772E-04     0.0000E+00     0.0000E+00     0.3284E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2099E+01     0.2128E+01
   365    12    31  2010       4       0  cha4                 0.4855E+00     0.4511E+04     0.1673E+04     0.1757E+04     0.1557E+04     0.2572E-06     0.9974E-08     0.8131E-21     0.6822E+00     0.2519E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.7715E-01     0.1804E+01     0.6584E+01     0.3150E+01     0.2058E+04     0.1357E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1484E+01     0.2606E-01     0.3090E-01     0.2974E+00     0.2829E+00     0.0000E+00     0.1225E+01     0.7715E-01     0.1063E+01     0.6582E+01     0.3149E+01     0.2056E+04     0.1356E+03     0.0000E+00     0.3919E-04     0.0000E+00     0.0000E+00     0.2431E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2395E+01     0.2128E+01
   365    12    31  2010       5       0  cha5                 0.6194E+00     0.5754E+04     0.2567E+04     0.2261E+04     0.2419E+04     0.1156E-03     0.4055E-05     0.7352E-04     0.1075E+01     0.1000E+00     0.1955E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.2737E+00     0.7783E+01     0.7507E+01     0.1047E+02     0.1094E+05     0.7580E+03     0.2899E+02     0.9690E-04     0.0000E+00     0.0000E+00     0.5715E+01     0.1570E+00     0.5156E-02     0.5700E-02     0.3571E-01     0.3274E-01     0.0000E+00     0.1039E+01     0.2737E+00     0.4392E+01     0.7506E+01     0.1046E+02     0.1094E+05     0.7578E+03     0.2897E+02     0.4427E-04     0.0000E+00     0.0000E+00     0.8627E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2009E+01     0.2128E+01
   365    12    31  2010       6       0  cha6                 0.2098E+00     0.1949E+04     0.8694E+03     0.7656E+03     0.9474E+03     0.5292E-04     0.1477E-05     0.2686E-04     0.4215E+00     0.3642E-01     0.7114E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2128E+01     0.3088E+00     0.5891E+01     0.1094E+02     0.1215E+02     0.1267E+05     0.7585E+03     0.2897E+02     0.1289E-03     0.0000E+00     0.0000E+00     0.9073E+01     0.6074E+00     0.1121E-01     0.1320E-01     0.1216E+00     0.1158E+00     0.0000E+00     0.1028E+01     0.3088E+00     0.3733E+01     0.1094E+02     0.1215E+02     0.1267E+05     0.7584E+03     0.2896E+02     0.4510E-04     0.0000E+00     0.0000E+00     0.9737E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1990E+01     0.2128E+01
   365    12    31  2011       1       0  cha1                 0.2647E+00     0.1872E+04     0.4891E+03     0.8285E+03     0.6005E+02     0.3210E-08     0.7863E-07     0.2358E-06     0.2826E+01     0.6996E-06     0.0000E+00     0.6879E-06     0.0000E+00     0.0000E+00     0.5748E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.1469E-01     0.2732E+00     0.1500E+02     0.2353E+01     0.5807E+03     0.4513E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2640E+00     0.4390E-02     0.5126E-02     0.3526E-01     0.3489E-01     0.0000E+00     0.2162E+03     0.1472E-01     0.4571E+00     0.1500E+02     0.2353E+01     0.5709E+03     0.4513E+01     0.0000E+00     0.7770E-04     0.0000E+00     0.0000E+00     0.4635E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2202E+03     0.5405E+01
   365    12    31  2011       2       0  cha2                 0.9209E-01     0.6515E+03     0.3265E+03     0.3325E+03     0.3091E+03     0.4286E-07     0.1738E-09     0.0000E+00     0.3545E+00     0.8797E-03     0.0000E+00     0.4622E-35     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.4496E-01     0.7490E-02     0.1033E+00     0.3710E-01     0.9866E+03     0.1137E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4394E-02     0.1117E-02     0.1192E-02     0.7102E-02     0.3795E-02     0.0000E+00     0.2456E+01     0.4496E-01     0.2984E+00     0.1033E+00     0.3707E-01     0.9862E+03     0.1137E+02     0.0000E+00     0.5129E-04     0.0000E+00     0.0000E+00     0.1418E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1274E+02     0.5405E+01
   365    12    31  2011       3       0  cha3                 0.3673E+00     0.2599E+04     0.9192E+03     0.1224E+04     0.9594E+03     0.8772E-02     0.5178E-06     0.3966E-06     0.8949E+00     0.1615E-02     0.3606E-04     0.7524E-15     0.0000E+00     0.0000E+00     0.9584E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.7380E-01     0.1246E+00     0.3064E+01     0.1192E+01     0.1204E+04     0.1178E+03     0.1990E+02     0.5651E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.6524E-01     0.1067E-01     0.1192E-01     0.1103E+00     0.5527E-01     0.0000E+00     0.1802E+01     0.7381E-01     0.2045E+01     0.3064E+01     0.1192E+01     0.1203E+04     0.1179E+03     0.1991E+02     0.1245E-03     0.0000E+00     0.0000E+00     0.2326E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9431E+01     0.5405E+01
   365    12    31  2011       4       0  cha4                 0.4855E+00     0.3435E+04     0.1611E+04     0.1696E+04     0.1557E+04     0.5529E-06     0.1795E-07     0.0000E+00     0.1408E+01     0.7791E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1555E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.6770E-01     0.2044E+01     0.8099E+01     0.2333E+01     0.1056E+04     0.1113E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1891E+01     0.3285E-01     0.3904E-01     0.3787E+00     0.3602E+00     0.0000E+00     0.1487E+01     0.6770E-01     0.1614E+01     0.8097E+01     0.2332E+01     0.1054E+04     0.1112E+03     0.0000E+00     0.8848E-04     0.0000E+00     0.0000E+00     0.2133E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7521E+01     0.5405E+01
   365    12    31  2011       5       0  cha5                 0.6194E+00     0.4382E+04     0.2544E+04     0.2261E+04     0.2419E+04     0.2519E-02     0.7324E-06     0.2741E-06     0.3326E+01     0.8107E-01     0.5003E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.2253E+00     0.4481E+01     0.1812E+02     0.8935E+01     0.5731E+04     0.5340E+03     0.1991E+02     0.2130E-03     0.0000E+00     0.0000E+00     0.4459E+01     0.5164E+00     0.4364E-01     0.4925E-01     0.4707E+00     0.2593E+00     0.0000E+00     0.1148E+01     0.2253E+00     0.4057E+01     0.1811E+02     0.8934E+01     0.5727E+04     0.5339E+03     0.1993E+02     0.1331E-03     0.0000E+00     0.0000E+00     0.7102E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5881E+01     0.5405E+01
   365    12    31  2011       6       0  cha6                 0.2098E+00     0.1484E+04     0.8616E+03     0.7656E+03     0.9474E+03     0.4473E-03     0.3297E-06     0.1940E-07     0.1366E+01     0.3018E-01     0.2247E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E+01     0.2607E+00     0.6361E+01     0.4025E+02     0.1474E+02     0.6587E+04     0.5390E+03     0.1993E+02     0.2108E-03     0.0000E+00     0.0000E+00     0.7566E+01     0.1421E+01     0.2483E-01     0.2948E-01     0.2844E+00     0.2706E+00     0.0000E+00     0.1126E+01     0.2607E+00     0.5571E+01     0.4025E+02     0.1474E+02     0.6585E+04     0.5389E+03     0.1994E+02     0.1205E-03     0.0000E+00     0.0000E+00     0.8221E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5819E+01     0.5405E+01
   366    12    31  2012       1       0  cha1                 0.2647E+00     0.2409E+04     0.5852E+03     0.8642E+03     0.8404E+03     0.1742E-02     0.2994E-05     0.1808E-05     0.3260E+01     0.3992E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8403E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.1508E-01     0.1229E-01     0.1686E+00     0.1135E+00     0.1155E+04     0.5034E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1349E-01     0.1909E-02     0.1942E-02     0.3284E-02     0.3268E-02     0.0000E+00     0.2080E+01     0.1506E-01     0.1015E+01     0.1686E+00     0.1135E+00     0.1141E+04     0.5032E+00     0.0000E+00     0.9468E-04     0.0000E+00     0.0000E+00     0.4755E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1674E+02     0.8908E+01
   366    12    31  2012       2       0  cha2                 0.9209E-01     0.8381E+03     0.3151E+03     0.3290E+03     0.3091E+03     0.1910E-07     0.1080E-09     0.0000E+00     0.6814E+00     0.8981E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.5768E-01     0.5420E-06     0.1176E-05     0.3528E-05     0.2271E+04     0.1464E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.0000E+00     0.1325E+01     0.5768E-01     0.2713E+00     0.1075E-05     0.6111E-07     0.2270E+04     0.1463E+02     0.0000E+00     0.2824E-04     0.0000E+00     0.0000E+00     0.1823E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1045E+02     0.8908E+01
   366    12    31  2012       3       0  cha3                 0.3673E+00     0.3343E+04     0.1159E+04     0.1333E+04     0.1159E+04     0.1244E-03     0.3945E-05     0.1307E-04     0.6974E+00     0.8016E-01     0.1547E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.9134E-01     0.5877E-04     0.9328E-01     0.1062E+00     0.1951E+04     0.1556E+03     0.2919E+02     0.2767E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1000E-02     0.1002E-02     0.1002E-02     0.1000E-02     0.1000E-02     0.0000E+00     0.1155E+01     0.9134E-01     0.6130E+01     0.9327E-01     0.1062E+00     0.1951E+04     0.1555E+03     0.2917E+02     0.1020E-03     0.0000E+00     0.0000E+00     0.2887E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8166E+01     0.8908E+01
   366    12    31  2012       4       0  cha4                 0.4855E+00     0.4419E+04     0.1600E+04     0.1759E+04     0.1557E+04     0.1739E-05     0.4344E-04     0.1855E-04     0.2081E+01     0.4827E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.7059E-01     0.1303E+01     0.4571E+01     0.2359E+01     0.1865E+04     0.1680E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1111E+01     0.1985E-01     0.2348E-01     0.2230E+00     0.2122E+00     0.0000E+00     0.1320E+01     0.7059E-01     0.8314E+00     0.4570E+01     0.2359E+01     0.1863E+04     0.1676E+03     0.0000E+00     0.5292E-04     0.0000E+00     0.0000E+00     0.2230E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1056E+02     0.8908E+01
   366    12    31  2012       5       0  cha5                 0.6194E+00     0.5637E+04     0.2464E+04     0.2267E+04     0.2419E+04     0.1634E-03     0.1534E-03     0.9112E-03     0.2996E+01     0.4179E+00     0.2454E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.2478E+00     0.7219E+01     0.5841E+01     0.8429E+01     0.9816E+04     0.8045E+03     0.2917E+02     0.1549E-03     0.0000E+00     0.0000E+00     0.5117E+01     0.2187E+00     0.5908E-02     0.6621E-02     0.4544E-01     0.4333E-01     0.0000E+00     0.1057E+01     0.2478E+00     0.4433E+01     0.5840E+01     0.8426E+01     0.9814E+04     0.8040E+03     0.2914E+02     0.6197E-04     0.0000E+00     0.0000E+00     0.7834E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7956E+01     0.8908E+01
   366    12    31  2012       6       0  cha6                 0.2098E+00     0.1909E+04     0.8345E+03     0.7677E+03     0.9474E+03     0.7008E-04     0.9634E-04     0.3539E-03     0.1262E+01     0.1562E+00     0.9012E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8908E+01     0.2828E+00     0.6239E+01     0.9465E+01     0.1021E+02     0.1144E+05     0.8048E+03     0.2914E+02     0.1567E-03     0.0000E+00     0.0000E+00     0.8310E+01     0.7050E+00     0.1287E-01     0.1518E-01     0.1414E+00     0.1346E+00     0.0000E+00     0.1045E+01     0.2828E+00     0.4161E+01     0.9465E+01     0.1021E+02     0.1144E+05     0.8046E+03     0.2913E+02     0.4878E-04     0.0000E+00     0.0000E+00     0.8943E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7900E+01     0.8908E+01
