 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake                gwsoiln          gwsoilp
                                                          kgha        kgha        kgha        kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha             kgha                    kgha             kgha
   365    12    31  2023     113       0  hru113         0.000       0.000      -6.423      -7.641           73.168           15.473           40.188            2.363            0.412            3.623            0.069            6.886            2.914            5.490            4.941          120.466           22.088            0.000            0.000
   365    12    31  2023     114       0  hru114         0.000       0.000     103.152      68.889          646.185          228.263           85.798           34.212            1.529           94.774            0.318           43.660            2.318            5.490            4.941          210.783           14.527            0.000            0.000
   365    12    31  2023     115       0  hru115         0.000       0.000     -11.568     -11.920           77.364            7.920           23.286            3.929            0.636            5.104            0.109           15.455            2.881            5.490            4.941          111.735           18.942            0.000            0.000
   365    12    31  2023     116       0  hru116         0.000       0.000     -11.077     -10.630           66.612            6.923           40.564            3.165            0.443            5.469            0.075           18.035            3.005            5.490            4.941          118.036           19.968            0.000            0.000
   365    12    31  2023     117       0  hru117         0.000       0.000     -10.183     -10.192           72.906            8.969           22.900            2.902            0.425            4.952            0.073           15.420            3.337            5.490            4.941          109.312           21.402            0.000            0.000
   365    12    31  2023     118       0  hru118         0.000       0.000     -10.243     -10.204           72.906            8.969           23.036            2.943            0.424            4.924            0.073           15.303            3.283            5.490            4.941          109.111           21.454            0.000            0.000
   365    12    31  2023     119       0  hru119         0.000       0.000     -10.250     -10.803           72.381            9.966           78.528            6.455            0.651            7.793            0.110           24.793            1.682            5.490            4.941          166.494           18.776            0.000            0.000
   365    12    31  2023     120       0  hru120         0.000       0.000     -10.196     -10.680           44.583            2.727           41.565           29.426            5.347           -0.188            0.916           13.305            1.993            5.490            4.941           80.249           11.823            0.000            0.000
   365    12    31  2023     121       0  hru121         0.000       0.000      60.928      40.816          481.229          152.105           42.502           37.825            1.495           76.005            0.291            8.873            1.899            5.490            4.941          121.956           15.607            0.000            0.000
   365    12    31  2023     122       0  hru122         0.000       0.000      28.806      13.944          332.796          100.704           22.570           16.648            1.032           38.042            0.190            6.083            1.159            5.490            4.941          124.015           22.430            0.000            0.000
   365    12    31  2023     123       0  hru123         0.000       0.000      28.003      11.689          326.764           94.410           23.482           16.678            0.804           35.815            0.152           13.277            2.768            5.490            4.941          125.190           18.375            0.000            0.000
   365    12    31  2023     124       0  hru124         0.000       0.000      26.868      17.762          285.066           81.612            0.000           18.539            1.086           45.235            0.207            4.712            1.790            5.490            4.941          115.387           22.068            0.000            0.000
   365    12    31  2023     125       0  hru125         0.000       0.000      -8.412      -9.857           94.410           13.637           51.358            4.143            0.652            6.953            0.111           17.237            4.155            5.490            4.941          159.562           21.211            0.000            0.000
   365    12    31  2023     126       0  hru126         0.000       0.000     -10.906     -10.775           60.842            5.245           54.183            2.810            0.462            5.323            0.077           16.533            3.094            5.490            4.941          123.819           16.857            0.000            0.000
   365    12    31  2023     127       0  hru127         0.000       0.000     -10.167     -11.137           83.920           10.070           22.387            3.134            0.635            4.911            0.108           11.578            3.823            5.490            4.941          117.171           19.262            0.000            0.000
   365    12    31  2023     128       0  hru128         0.000       0.000      -8.692     -10.061          110.932           14.004            0.000            3.073            0.617            4.874            0.106           11.120            4.129            5.490            4.941          121.028           22.562            0.000            0.000
   365    12    31  2023     129       0  hru129         0.000       0.000     -11.877     -11.331          110.407           11.277            0.000            3.049            0.618            5.086            0.106            9.136            4.554            5.490            4.941          121.806           25.918            0.000            0.000
