 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2023      90       0  hru090                 0.000       0.000       0.000       0.000       4.418       0.000       0.000       0.000       0.000       2.488       0.000       0.000
   365    12    31  2023      91       0  hru091                 0.000       0.000       0.000       0.000       1.003       0.000       0.000       0.000       0.000       1.815       0.000       0.000
   365    12    31  2023      92       0  hru092                 0.000       0.000       0.000       0.190       0.795       0.104       0.000       0.000       0.000       3.008       0.000       0.000
   365    12    31  2023      93       0  hru093                 0.000       0.000       0.000       0.000       4.102       0.000       0.000       0.000       0.000       2.850       0.000       0.000
   365    12    31  2023      94       0  hru094                 0.000       0.000       0.000       0.000       1.131       0.000       0.000       0.000       0.000       1.707       0.000       0.000
   365    12    31  2023      95       0  hru095                 0.000       0.001       0.000       1.232       2.428       0.942       0.000       0.000       0.000       6.148       0.000       0.000
   365    12    31  2023      96       0  hru096                 0.000       0.000       0.000       0.094       3.882       0.144       0.000       0.000       0.000       2.927       0.000       0.000
   365    12    31  2023      97       0  hru097                 0.000       0.000       0.000       0.000       2.444       0.000       0.000       0.000       0.000       0.767       0.000       0.000
   365    12    31  2023      98       0  hru098                 0.000       0.000       0.000       0.096       1.286       0.033       0.000       0.000       0.000       2.388       0.000       0.000
   365    12    31  2023      99       0  hru099                 0.001       0.003       0.000       0.522       1.596       0.840       0.000       0.000       0.000       5.474       0.000       0.000
   365    12    31  2023     100       0  hru100                 0.000       0.000       0.000       0.607       1.240       0.380       0.000       0.000       0.000       5.645       0.000       0.000
   365    12    31  2023     101       0  hru101                 0.000       0.000       0.000       0.000       5.089       0.000       0.000       0.000       0.000       1.717       0.000       0.000
   365    12    31  2023     102       0  hru102                 0.008       0.049       0.005       0.092       1.167       0.012       0.000       0.003       0.000       3.165       0.000       0.000
   365    12    31  2023     103       0  hru103                 0.012       0.057       0.006       0.074      17.757       0.014       0.000       0.005       0.000       4.788       0.000       0.000
   365    12    31  2023     104       0  hru104                 0.005       0.034       0.004       0.086       0.850       0.019       0.000       0.002       0.000       3.141       0.000       0.000
   365    12    31  2023     105       0  hru105                 0.004       0.021       0.002       0.047       9.986       0.051       0.000       0.002       0.000       2.919       0.000       0.000
   365    12    31  2023     106       0  hru106                 0.128       0.911       0.096       0.255       3.209       0.069       0.000       0.060       0.000       2.757       0.000       0.000
   365    12    31  2023     107       0  hru107                 0.080       0.533       0.063       0.329       0.433       0.207       0.000       0.039       0.000       2.910       0.000       0.000
   365    12    31  2023     108       0  hru108                 0.028       0.233       0.038       0.049      21.305       0.213       0.000       0.051       0.000       3.421       0.000       0.000
   365    12    31  2023     109       0  hru109                 0.001       0.008       0.001       0.400      30.484       0.010       0.000       0.001       0.000       2.421       0.000       0.000
   365    12    31  2023     110       0  hru110                 0.001       0.007       0.001       0.014       6.162       0.001       0.000       0.000       0.000       1.916       0.000       0.000
   365    12    31  2023     111       0  hru111                 0.005       0.028       0.003       0.030       8.693       0.013       0.000       0.002       0.000       3.236       0.000       0.000
   365    12    31  2023     112       0  hru112                 0.020       0.296       0.050       0.255       5.720       1.204       0.000       0.076       0.000       3.256       0.000       0.000
   365    12    31  2023     113       0  hru113                 0.000       0.000       0.000       0.000       5.430       0.000       0.000       0.000       0.000       1.107       0.000       0.000
   365    12    31  2023     114       0  hru114                 0.000       0.001       0.000       0.003     139.167       0.000       0.000       0.000       0.000       2.847       0.000       0.000
   365    12    31  2023     115       0  hru115                 0.023       0.145       0.017       0.085       1.092       0.032       0.000       0.010       0.000       3.033       0.000       0.000
   365    12    31  2023     116       0  hru116                 0.000       0.000       0.000       0.000       9.141       0.000       0.000       0.000       0.000       1.725       0.000       0.000
   365    12    31  2023     117       0  hru117                 0.000       0.000       0.000       0.000       6.449       0.000       0.000       0.000       0.000       1.146       0.000       0.000
   365    12    31  2023     118       0  hru118                 0.000       0.000       0.000       0.000       6.504       0.000       0.000       0.000       0.000       1.165       0.000       0.000
   365    12    31  2023     119       0  hru119                 0.125       0.786       0.090       0.238       2.560       0.088       0.000       0.065       0.000       2.456       0.000       0.000
   365    12    31  2023     120       0  hru120                 0.000       0.011       0.001       0.005       1.802       0.001       0.000       0.000       0.000       3.335       0.000       0.000
   365    12    31  2023     121       0  hru121                 0.019       0.191       0.032       0.061      15.104       0.370       0.000       0.048       0.000       3.728       0.000       0.000
   365    12    31  2023     122       0  hru122                 0.009       0.066       0.009       0.666      56.079       0.108       0.000       0.012       0.000       3.938       0.000       0.000
   365    12    31  2023     123       0  hru123                 0.000       0.000       0.000       0.000      27.753       0.000       0.000       0.000       0.000       2.130       0.000       0.000
   365    12    31  2023     124       0  hru124                 0.002       0.017       0.002       0.012      41.290       0.019       0.000       0.003       0.000       2.456       0.000       0.000
   365    12    31  2023     125       0  hru125                 0.199       1.304       0.156       0.584       0.767       0.356       0.000       0.102       0.000       2.868       0.000       0.000
   365    12    31  2023     126       0  hru126                 0.002       0.009       0.001       0.022       8.447       0.007       0.000       0.001       0.000       2.640       0.000       0.000
   365    12    31  2023     127       0  hru127                 0.476       3.029       0.360       0.799       0.618       0.711       0.000       0.220       0.000       3.116       0.000       0.000
   365    12    31  2023     128       0  hru128                 0.126       0.666       0.081       0.034       2.126       0.042       0.000       0.056       0.000       2.499       0.000       0.000
   365    12    31  2023     129       0  hru129                 0.023       0.142       0.017       0.403       0.320       0.135       0.000       0.013       0.000       2.531       0.000       0.000
   365    12    31  2023     130       0  hru130                 0.012       0.071       0.009       0.037       2.766       0.040       0.000       0.006       0.000       2.858       0.000       0.000
   365    12    31  2023     131       0  hru131                 0.016       0.095       0.012       0.062       0.711       0.031       0.000       0.007       0.000       2.698       0.000       0.000
   365    12    31  2023     132       0  hru132                 0.048       0.331       0.039       0.509       0.638       0.314       0.000       0.031       0.000       2.633       0.000       0.000
   365    12    31  2023     133       0  hru133                 0.000       0.000       0.000       0.000     157.151       0.000       0.000       0.000       0.000       2.024       0.000       0.000
   365    12    31  2023     134       0  hru134                 0.036       0.392       0.060       0.404       6.653       0.628       0.000       0.079       0.000       3.073       0.000       0.000
   365    12    31  2023     135       0  hru135                 0.001       0.006       0.001       0.087      45.377       0.011       0.000       0.000       0.000       2.954       0.000       0.000
   365    12    31  2023     136       0  hru136                 0.086       3.517       0.431       2.640       4.747       0.413       0.000       0.017       0.000      10.393       0.000       0.000
   365    12    31  2023     137       0  hru137                 0.071       0.529       0.055       0.238      24.725       0.212       0.000       0.043       0.000       5.103       0.000       0.000
   365    12    31  2023     138       0  hru138                 0.018       0.110       0.012       0.433       1.308       0.226       0.000       0.010       0.000       3.386       0.000       0.000
   365    12    31  2023     139       0  hru139                 0.000       0.000       0.000       0.000      13.205       0.000       0.000       0.000       0.000       1.639       0.000       0.000
