 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null     water_temp
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                          degc
   365    12    31  1999       2       0  cha2                 0.9209E-01     0.7726E+03     0.3525E+03     0.3350E+03     0.3091E+03     0.1985E-07     0.1114E-09     0.0000E+00     0.6208E+00     0.1081E-17     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4983E+01     0.7866E-01     0.9950E-04     0.1044E-02     0.3877E-03     0.2302E+04     0.1239E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5764E-03     0.5446E-03     0.5452E-03     0.6038E-03     0.5704E-03     0.0000E+00     0.1406E+01     0.7866E-01     0.7365E-01     0.1046E-02     0.3533E-03     0.2302E+04     0.1239E+02     0.0000E+00     0.3041E-04     0.0000E+00     0.0000E+00     0.2480E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.4997E+01
   365    12    31  1999       3       0  cha3                 0.3673E+00     0.3177E+04     0.1189E+04     0.1242E+04     0.1159E+04     0.7082E-02     0.4173E-06     0.6512E-06     0.1965E+01     0.7689E-02     0.1483E-04     0.3348E-25     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4997E+01     0.1269E+00     0.4568E-01     0.1832E+02     0.9764E+01     0.2458E+04     0.1781E+03     0.3502E+02     0.5994E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.2459E-01     0.4553E-02     0.5009E-02     0.4115E-01     0.2093E-01     0.0000E+00     0.1288E+01     0.1269E+00     0.3511E+01     0.1832E+02     0.9764E+01     0.2456E+04     0.1781E+03     0.3502E+02     0.6672E-04     0.0000E+00     0.0000E+00     0.4001E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6074E+01     0.4997E+01
   365    12    31  1999       4       0  cha4                 0.4855E+00     0.4200E+04     0.1762E+04     0.1611E+04     0.1557E+04     0.4491E-06     0.7210E-06     0.4329E-06     0.2573E+01     0.1846E+00     0.0000E+00     0.1402E-27     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4997E+01     0.8464E-01     0.2771E+01     0.1080E+02     0.3067E+01     0.2299E+04     0.1765E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2843E+01     0.4873E-01     0.5804E-01     0.5687E+00     0.5410E+00     0.0000E+00     0.1401E+01     0.8464E-01     0.1416E+01     0.1079E+02     0.3065E+01     0.2296E+04     0.1765E+03     0.0000E+00     0.8023E-04     0.0000E+00     0.0000E+00     0.2667E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6528E+01     0.4997E+01
   365    12    31  1999       5       0  cha5                 0.6194E+00     0.5358E+04     0.2588E+04     0.2261E+04     0.2419E+04     0.1631E-02     0.1598E-05     0.2117E-02     0.4455E+01     0.1434E+00     0.1343E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4997E+01     0.3177E+00     0.5494E+01     0.3317E+02     0.2001E+02     0.1086E+05     0.8240E+03     0.3502E+02     0.1469E-03     0.0000E+00     0.0000E+00     0.6668E+01     0.4070E+00     0.2069E-01     0.2342E-01     0.2122E+00     0.1352E+00     0.0000E+00     0.1078E+01     0.3177E+00     0.4154E+01     0.3317E+02     0.2001E+02     0.1085E+05     0.8243E+03     0.3501E+02     0.2063E-03     0.0000E+00     0.0000E+00     0.1001E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5035E+01     0.4997E+01
   365    12    31  1999       6       0  cha6                 0.2098E+00     0.1814E+04     0.8764E+03     0.7656E+03     0.9474E+03     0.3644E-03     0.6373E-06     0.6796E-03     0.1717E+01     0.4521E-01     0.5114E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4997E+01     0.3658E+00     0.6006E+01     0.7307E+02     0.2848E+02     0.1255E+05     0.8288E+03     0.3501E+02     0.2738E-03     0.0000E+00     0.0000E+00     0.1076E+02     0.1191E+01     0.2099E-01     0.2489E-01     0.2385E+00     0.2269E+00     0.0000E+00     0.1060E+01     0.3658E+00     0.4684E+01     0.7307E+02     0.2848E+02     0.1255E+05     0.8289E+03     0.3501E+02     0.2374E-03     0.0000E+00     0.0000E+00     0.1154E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4981E+01     0.4997E+01
   366    12    31  2000       1       0  cha1                 0.2647E+00     0.1906E+04     0.5896E+03     0.7514E+03     0.1918E+02     0.5770E-08     0.1399E-06     0.4183E-06     0.6025E+00     0.3061E-06     0.0000E+00     0.9376E-06     0.0000E+00     0.0000E+00     0.1425E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4556E+01     0.2064E-01     0.1303E-02     0.4641E-02     0.2694E-02     0.9500E+03     0.1661E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2949E-02     0.1814E-02     0.1817E-02     0.1948E-02     0.1947E-02     0.0000E+00     0.9007E+03     0.2066E-01     0.3561E+00     0.4625E-02     0.2634E-02     0.9481E+03     0.1648E-01     0.0000E+00     0.5226E-04     0.0000E+00     0.0000E+00     0.6528E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9168E+03     0.4556E+01
   366    12    31  2000       2       0  cha2                 0.9209E-01     0.6546E+03     0.3650E+03     0.3318E+03     0.2461E+02     0.2863E-09     0.1243E-08     0.0000E+00     0.3818E-01     0.0000E+00     0.0000E+00     0.5777E-07     0.0000E+00     0.0000E+00     0.2445E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4674E+01     0.6245E-01     0.5420E-06     0.1176E-05     0.3528E-05     0.2552E+04     0.1026E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.5420E-03     0.0000E+00     0.3962E+02     0.6246E-01     0.5852E-01     0.1083E-05     0.2246E-06     0.2553E+04     0.1026E+02     0.0000E+00     0.4847E-04     0.0000E+00     0.0000E+00     0.1975E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3905E+02     0.4556E+01
   366    12    31  2000       3       0  cha3                 0.3673E+00     0.2645E+04     0.9477E+03     0.1198E+04     0.2505E+02     0.2878E-08     0.7828E-07     0.2348E-06     0.1248E+00     0.1991E-06     0.1389E-12     0.1208E-05     0.0000E+00     0.0000E+00     0.1977E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4556E+01     0.9924E-01     0.1939E-01     0.6107E+00     0.5968E+00     0.2568E+04     0.1414E+03     0.2729E+02     0.9184E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.1092E-01     0.2487E-02     0.2679E-02     0.1789E-01     0.9378E-02     0.0000E+00     0.1114E+04     0.9928E-01     0.1880E+01     0.6106E+00     0.5967E+00     0.2569E+04     0.1414E+03     0.2728E+02     0.7924E-04     0.0000E+00     0.0000E+00     0.3138E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1119E+04     0.4556E+01
   366    12    31  2000       4       0  cha4                 0.4855E+00     0.3496E+04     0.1443E+04     0.1509E+04     0.1557E+04     0.3192E-02     0.2218E-07     0.2560E-14     0.9215E+00     0.3659E-01     0.0000E+00     0.2521E-15     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4556E+01     0.6396E-01     0.1921E+01     0.5494E+01     0.2094E+01     0.1865E+04     0.1214E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1511E+01     0.2650E-01     0.3145E-01     0.3027E+00     0.2880E+00     0.0000E+00     0.2155E+01     0.6396E-01     0.1128E+01     0.5492E+01     0.2093E+01     0.1865E+04     0.1214E+03     0.0000E+00     0.1058E-03     0.0000E+00     0.0000E+00     0.2021E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9560E+01     0.4556E+01
   366    12    31  2000       5       0  cha5                 0.6194E+00     0.4460E+04     0.2498E+04     0.2267E+04     0.2419E+04     0.1311E-02     0.4387E-07     0.5642E-03     0.1671E+01     0.3536E-01     0.1078E-31     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4556E+01     0.2593E+00     0.3216E+01     0.7086E+01     0.8086E+01     0.9418E+04     0.6447E+03     0.2728E+02     0.1850E-03     0.0000E+00     0.0000E+00     0.5159E+01     0.1856E+00     0.5354E-02     0.5955E-02     0.3889E-01     0.3710E-01     0.0000E+00     0.1345E+01     0.2593E+00     0.4151E+01     0.7086E+01     0.8086E+01     0.9419E+04     0.6448E+03     0.2728E+02     0.2756E-04     0.0000E+00     0.0000E+00     0.8198E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5987E+01     0.4556E+01
   366    12    31  2000       6       0  cha6                 0.2098E+00     0.1511E+04     0.8461E+03     0.7677E+03     0.9474E+03     0.1521E-02     0.1889E-07     0.2474E-03     0.6708E+00     0.1257E-01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4556E+01     0.3032E+00     0.4828E+01     0.8499E+01     0.8768E+01     0.1088E+05     0.6449E+03     0.2728E+02     0.7982E-04     0.0000E+00     0.0000E+00     0.8851E+01     0.2679E+00     0.5595E-02     0.6468E-02     0.5424E-01     0.5166E-01     0.0000E+00     0.1279E+01     0.3032E+00     0.5531E+01     0.8499E+01     0.8768E+01     0.1088E+05     0.6449E+03     0.2728E+02     0.1261E-04     0.0000E+00     0.0000E+00     0.9586E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5744E+01     0.4556E+01
   365    12    31  2001       1       0  cha1                 0.2647E+00     0.3083E+04     0.9471E+03     0.9608E+03     0.8404E+03     0.9765E-05     0.2309E-03     0.1512E-03     0.7424E+00     0.9946E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8404E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9245E+00     0.2854E-01     0.1455E-01     0.2298E+00     0.8975E-01     0.1639E+04     0.5057E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1419E-01     0.1904E-02     0.1939E-02     0.3361E-02     0.3344E-02     0.0000E+00     0.1586E+01     0.2851E-01     0.6531E+00     0.2263E+00     0.8885E-01     0.1620E+04     0.5018E+00     0.0000E+00     0.7955E-04     0.0000E+00     0.0000E+00     0.8981E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1482E+01     0.9245E+00
   365    12    31  2001       2       0  cha2                 0.9209E-01     0.1029E+04     0.3470E+03     0.3361E+03     0.3091E+03     0.1364E-07     0.8268E-10     0.0000E+00     0.2653E+00     0.1044E-21     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1189E+01     0.1075E+00     0.5405E-06     0.1173E-05     0.3519E-05     0.2317E+04     0.2131E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1196E+01     0.1075E+00     0.1912E+00     0.1173E-05     0.0000E+00     0.2316E+04     0.2131E+02     0.0000E+00     0.3317E-05     0.0000E+00     0.0000E+00     0.3390E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1392E+01     0.9245E+00
   365    12    31  2001       3       0  cha3                 0.3673E+00     0.4279E+04     0.1383E+04     0.1341E+04     0.1159E+04     0.5868E-06     0.3107E-05     0.1508E-05     0.1013E+01     0.5034E-01     0.1376E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.1159E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9245E+00     0.1747E+00     0.1870E+01     0.4793E+02     0.1755E+02     0.2612E+04     0.2848E+03     0.5101E+02     0.1971E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.9661E+00     0.1466E+00     0.1652E+00     0.1643E+01     0.8164E+00     0.0000E+00     0.1113E+01     0.1746E+00     0.7097E+01     0.4793E+02     0.1754E+02     0.2609E+04     0.2847E+03     0.5101E+02     0.2900E-04     0.0000E+00     0.0000E+00     0.5505E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1043E+01     0.9245E+00
   365    12    31  2001       4       0  cha4                 0.4855E+00     0.5656E+04     0.1827E+04     0.1772E+04     0.1557E+04     0.1841E-03     0.1245E-02     0.2332E-03     0.1337E+01     0.6557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1557E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9245E+00     0.1157E+00     0.4434E+01     0.1432E+02     0.3749E+01     0.2306E+04     0.2707E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4162E+01     0.7160E-01     0.8533E-01     0.8420E+00     0.7959E+00     0.0000E+00     0.1182E+01     0.1157E+00     0.2291E+01     0.1432E+02     0.3748E+01     0.2304E+04     0.2705E+03     0.0000E+00     0.7123E-05     0.0000E+00     0.0000E+00     0.3646E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1105E+01     0.9245E+00
   365    12    31  2001       5       0  cha5                 0.6194E+00     0.7216E+04     0.2331E+04     0.2261E+04     0.2419E+04     0.1117E-03     0.1850E-02     0.1906E-02     0.2199E+01     0.7799E-01     0.1585E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.2419E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9245E+00     0.4211E+00     0.1009E+02     0.6617E+02     0.3334E+02     0.1385E+05     0.1334E+04     0.5101E+02     0.3612E-04     0.0000E+00     0.0000E+00     0.9151E+01     0.5934E+00     0.1639E-01     0.1884E-01     0.1676E+00     0.1351E+00     0.0000E+00     0.1032E+01     0.4211E+00     0.5070E+01     0.6616E+02     0.3334E+02     0.1384E+05     0.1334E+04     0.5101E+02     0.7087E-05     0.0000E+00     0.0000E+00     0.1328E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9826E+00     0.9245E+00
   365    12    31  2001       6       0  cha6                 0.2098E+00     0.2444E+04     0.7895E+03     0.7656E+03     0.9474E+03     0.2304E-04     0.7000E-03     0.6515E-03     0.8536E+00     0.2545E-01     0.6259E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9474E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9245E+00     0.4781E+00     0.7204E+01     0.7260E+02     0.3642E+02     0.1604E+05     0.1335E+04     0.5101E+02     0.8663E-04     0.0000E+00     0.0000E+00     0.1418E+02     0.1204E+01     0.2094E-01     0.2487E-01     0.2389E+00     0.2274E+00     0.0000E+00     0.1019E+01     0.4781E+00     0.3690E+01     0.7260E+02     0.3641E+02     0.1603E+05     0.1335E+04     0.5101E+02     0.6953E-05     0.0000E+00     0.0000E+00     0.1508E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9762E+00     0.9245E+00
   365    12    31  2002       1       0  cha1                 0.2647E+00     0.2368E+04     0.4957E+03     0.7986E+03     0.4543E+02     0.1339E-03     0.2617E-02     0.8994E-03     0.3005E+00     0.5537E-02     0.0000E+00     0.9809E-06     0.0000E+00     0.0000E+00     0.4094E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8960E+00     0.2477E-01     0.1348E+01     0.9430E+02     0.1462E+02     0.9718E+03     0.5798E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1596E+01     0.1766E-01     0.2214E-01     0.2053E+00     0.2031E+00     0.0000E+00     0.2979E+01     0.2480E-01     0.8649E+00     0.9429E+02     0.1462E+02     0.9684E+03     0.5793E+01     0.0000E+00     0.7145E-04     0.0000E+00     0.0000E+00     0.7816E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2940E+01     0.8960E+00
   365    12    31  2002       2       0  cha2                 0.9209E-01     0.8088E+03     0.3715E+03     0.3331E+03     0.3091E+03     0.3741E-07     0.1834E-09     0.0000E+00     0.1959E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9091E+00     0.8193E-01     0.3127E-01     0.4278E+00     0.1517E+00     0.2849E+04     0.2282E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1629E-01     0.2908E-02     0.3212E-02     0.2736E-01     0.1385E-01     0.0000E+00     0.1456E+01     0.8193E-01     0.3312E+00     0.4278E+00     0.1517E+00     0.2849E+04     0.2282E+02     0.0000E+00     0.4123E-04     0.0000E+00     0.0000E+00     0.2583E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1333E+01     0.8960E+00
   365    12    31  2002       3       0  cha3                 0.3673E+00     0.3287E+04     0.1156E+04     0.1260E+04     0.1002E+04     0.8997E-02     0.1253E-07     0.3373E-08     0.6530E+00     0.2986E-05     0.2879E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.1001E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8960E+00     0.1423E+00     0.2838E+00     0.8724E+01     0.3927E+01     0.3070E+04     0.2650E+03     0.4203E+02     0.9790E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.1457E+00     0.2279E-01     0.2559E-01     0.2472E+00     0.1232E+00     0.0000E+00     0.1270E+01     0.1423E+00     0.3673E+01     0.8724E+01     0.3927E+01     0.3069E+04     0.2651E+03     0.4203E+02     0.8246E-04     0.0000E+00     0.0000E+00     0.4487E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1146E+01     0.8960E+00
   365    12    31  2002       4       0  cha4                 0.4855E+00     0.4345E+04     0.1675E+04     0.1627E+04     0.1557E+04     0.9905E-04     0.6363E-03     0.2891E-03     0.1007E+01     0.6140E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8960E+00     0.1052E+00     0.4019E+01     0.1423E+02     0.4447E+01     0.2493E+04     0.2605E+03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3742E+01     0.7465E-01     0.8586E-01     0.8474E+00     0.7638E+00     0.0000E+00     0.1408E+01     0.1052E+00     0.2189E+01     0.1423E+02     0.4447E+01     0.2492E+04     0.2605E+03     0.0000E+00     0.6300E-04     0.0000E+00     0.0000E+00     0.3316E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1271E+01     0.8960E+00
   365    12    31  2002       5       0  cha5                 0.6194E+00     0.5543E+04     0.2620E+04     0.2261E+04     0.2419E+04     0.2495E-02     0.7941E-03     0.2935E-02     0.2081E+01     0.4046E-01     0.3373E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.2418E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8960E+00     0.3624E+00     0.8149E+01     0.4371E+02     0.2381E+02     0.1098E+05     0.1057E+04     0.4203E+02     0.1455E-03     0.0000E+00     0.0000E+00     0.7803E+01     0.1242E+01     0.1344E+00     0.1518E+00     0.1495E+01     0.7805E+00     0.0000E+00     0.1096E+01     0.3624E+00     0.5206E+01     0.4371E+02     0.2380E+02     0.1098E+05     0.1057E+04     0.4203E+02     0.2161E-03     0.0000E+00     0.0000E+00     0.1142E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1010E+01     0.8960E+00
   365    12    31  2002       6       0  cha6                 0.2098E+00     0.1877E+04     0.8874E+03     0.7656E+03     0.9474E+03     0.4490E-03     0.3783E-03     0.1094E-02     0.8008E+00     0.1459E-01     0.1492E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.9473E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8960E+00     0.4137E+00     0.7332E+01     0.1441E+03     0.4138E+02     0.1255E+05     0.1063E+04     0.4203E+02     0.2875E-03     0.0000E+00     0.0000E+00     0.1221E+02     0.1220E+01     0.2144E-01     0.2543E-01     0.2441E+00     0.2323E+00     0.0000E+00     0.1076E+01     0.4137E+00     0.5118E+01     0.1441E+03     0.4138E+02     0.1255E+05     0.1063E+04     0.4203E+02     0.2461E-03     0.0000E+00     0.0000E+00     0.1305E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9975E+00     0.8960E+00
   365    12    31  2003       1       0  cha1                 0.2647E+00     0.1847E+04     0.3811E+03     0.6975E+03     0.6638E+03     0.1617E-02     0.2736E-07     0.2740E-07     0.5304E+01     0.1474E-05     0.0000E+00     0.1036E-06     0.0000E+00     0.0000E+00     0.6633E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4485E+01     0.3879E-02     0.9545E-01     0.2337E+01     0.7860E+00     0.4723E+03     0.2009E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7746E-01     0.2548E-02     0.2759E-02     0.1145E-01     0.1135E-01     0.0000E+00     0.2826E+02     0.3859E-02     0.3193E+00     0.2339E+01     0.7868E+00     0.4571E+03     0.2014E+01     0.0000E+00     0.8464E-04     0.0000E+00     0.0000E+00     0.1213E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1415E+03     0.4485E+01
   365    12    31  2003       2       0  cha2                 0.9209E-01     0.6343E+03     0.3301E+03     0.3265E+03     0.3091E+03     0.2187E-07     0.1203E-09     0.0000E+00     0.9581E+00     0.6139E-07     0.0000E+00     0.2539E-35     0.0000E+00     0.0000E+00     0.3091E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4507E+01     0.2290E-01     0.5405E-06     0.1173E-05     0.3519E-05     0.1066E+04     0.6629E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.5405E-03     0.0000E+00     0.1978E+01     0.2290E-01     0.1520E+00     0.9571E-06     0.3661E-06     0.1064E+04     0.6628E+01     0.0000E+00     0.4912E-04     0.0000E+00     0.0000E+00     0.7217E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8214E+01     0.4485E+01
   365    12    31  2003       3       0  cha3                 0.3673E+00     0.2564E+04     0.8118E+03     0.1079E+04     0.1137E+04     0.8560E-02     0.3323E-07     0.8726E-07     0.2252E+01     0.2044E-03     0.3234E-04     0.3149E-14     0.0000E+00     0.0000E+00     0.1137E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4485E+01     0.4052E-01     0.2665E-04     0.3276E-01     0.6652E-01     0.8317E+03     0.4683E+02     0.9276E+01     0.9994E-05     0.0000E+00     0.0000E+00     0.0000E+00     0.9977E-03     0.9984E-03     0.9984E-03     0.9977E-03     0.9977E-03     0.0000E+00     0.1833E+01     0.4051E-01     0.3965E+01     0.3276E-01     0.6649E-01     0.8291E+03     0.4681E+02     0.9275E+01     0.9290E-04     0.0000E+00     0.0000E+00     0.1277E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7822E+01     0.4485E+01
   365    12    31  2003       4       0  cha4                 0.4855E+00     0.3389E+04     0.1226E+04     0.1496E+04     0.1557E+04     0.5422E-06     0.6607E-06     0.4061E-06     0.2978E+01     0.1506E-01     0.0000E+00     0.2018E-24     0.0000E+00     0.0000E+00     0.1556E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4485E+01     0.3542E-01     0.1014E+01     0.2630E+01     0.1551E+01     0.9594E+03     0.8007E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7896E+00     0.1450E-01     0.1707E-01     0.1589E+00     0.1512E+00     0.0000E+00     0.1550E+01     0.3542E-01     0.6080E+00     0.2629E+01     0.1550E+01     0.9559E+03     0.7994E+02     0.0000E+00     0.1117E-03     0.0000E+00     0.0000E+00     0.1116E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6309E+01     0.4485E+01
