 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr     unit   gis_id   name                  area         precip           evap           seep          flo_stor       sed_stor      orgn_stor      sedp_stor       no3_stor      solp_stor      chla_stor       nh3_stor       no2_stor      cbod_stor       dox_stor       san_stor       sil_stor       cla_stor       sag_stor       lag_stor       grv_stor           null         flo_in         sed_in        orgn_in        sedp_in         no3_in        solp_in        chla_in         nh3_in         no2_in        cbod_in         dox_in         san_in         sil_in         cla_in         sag_in         lag_in         grv_in           null        flo_out        sed_out       orgn_out       sedp_out        no3_out       solp_out       chla_out        nh3_out        no2_out       cbod_out        dox_out        san_out        sil_out        cla_out        sag_out        lag_out        grv_out           null
                                                                      ha            m^3            m^3            m^3             m^3           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons                         m^3/s           tons            kgN            kgP            kgN            kgP             kg            kgN            kgN             kg             kg           tons           tons           tons           tons           tons           tons               
   365    12    31  2005         1     1  Mini_CREATE                2.0388     0.1561E+05     0.6281E+04     0.6681E+04     0.6336E+04     0.1290E-01     0.1159E-03     0.6565E-02     0.2178E+02     0.7113E-01     0.3483E-03     0.2856E-06     0.0000E+00     0.0000E+00     0.6336E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5745E+00     0.2714E+03     0.2126E+02     0.4413E+03     0.1036E+03     0.2537E+05     0.1589E+04     0.8025E+02     0.3070E-03     0.0000E+00     0.0000E+00     0.1293E+02     0.1012E+02     0.1898E+00     0.2258E+00     0.2185E+01     0.1862E+01     0.0000E+00     0.2676E+01     0.2714E+03     0.1894E+02     0.4413E+03     0.1036E+03     0.2536E+05     0.1590E+04     0.8026E+02     0.3930E-03     0.0000E+00     0.0000E+00     0.2344E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1613E+01
   365    12    31  2006         1     1  Mini_CREATE                2.0388     0.1369E+05     0.6315E+04     0.6741E+04     0.6388E+04     0.1168E-01     0.5964E-02     0.1022E-01     0.2238E+02     0.2403E+01     0.1654E-02     0.5534E-06     0.0000E+00     0.0000E+00     0.6387E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8072E+01     0.1424E+03     0.9920E+01     0.2614E+01     0.5903E+01     0.1437E+05     0.9408E+03     0.2146E+02     0.5538E-03     0.0000E+00     0.0000E+00     0.6902E+01     0.2305E+00     0.1184E-01     0.1257E-01     0.5237E-01     0.5022E-01     0.0000E+00     0.2162E+01     0.1424E+03     0.1433E+02     0.2608E+01     0.5899E+01     0.1435E+05     0.9382E+03     0.2146E+02     0.9529E-03     0.0000E+00     0.0000E+00     0.1230E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1639E+02
   365    12    31  2007         1     1  Mini_CREATE                2.0388     0.1908E+05     0.7722E+04     0.7298E+04     0.7231E+04     0.1273E-01     0.4966E-06     0.3101E-06     0.6366E+01     0.4089E-01     0.6313E-04     0.3966E-24     0.0000E+00     0.0000E+00     0.7229E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6201E+01     0.3363E+03     0.1768E+02     0.2727E+03     0.7712E+02     0.3576E+05     0.2653E+04     0.1153E+03     0.3087E-03     0.0000E+00     0.0000E+00     0.1621E+02     0.5840E+01     0.1422E+00     0.1662E+00     0.1590E+01     0.1236E+01     0.0000E+00     0.2105E+01     0.3363E+03     0.1718E+02     0.2727E+03     0.7712E+02     0.3577E+05     0.2655E+04     0.1153E+03     0.3532E-03     0.0000E+00     0.0000E+00     0.2905E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1230E+02
   366    12    31  2008         1     1  Mini_CREATE                2.0388     0.1702E+05     0.6644E+04     0.6833E+04     0.7127E+04     0.1497E-01     0.8572E-07     0.2639E-08     0.9220E+01     0.1913E-01     0.3053E-05     0.3114E-08     0.0000E+00     0.0000E+00     0.7122E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1025E+01     0.2541E+03     0.1077E+02     0.6084E+01     0.1422E+02     0.2800E+05     0.2023E+04     0.9163E+02     0.4864E-03     0.0000E+00     0.0000E+00     0.1207E+02     0.6196E+00     0.1830E-01     0.2030E-01     0.1299E+00     0.1240E+00     0.0000E+00     0.2397E+01     0.2541E+03     0.1517E+02     0.6084E+01     0.1422E+02     0.2798E+05     0.2023E+04     0.9163E+02     0.7977E-03     0.0000E+00     0.0000E+00     0.2195E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2509E+01
   365    12    31  2009         1     1  Mini_CREATE                2.0388     0.1625E+05     0.6772E+04     0.7047E+04     0.6484E+04     0.7463E-03     0.9077E-02     0.3841E-02     0.4248E+01     0.2982E+00     0.5615E-01     0.7047E-06     0.0000E+00     0.0000E+00     0.6476E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2807E+01     0.1955E+03     0.1266E+02     0.7750E+01     0.1081E+02     0.1998E+05     0.1338E+04     0.5425E+02     0.5671E-03     0.0000E+00     0.0000E+00     0.9346E+01     0.8955E+00     0.2289E-01     0.2580E-01     0.1849E+00     0.1763E+00     0.0000E+00     0.1279E+01     0.1955E+03     0.1714E+02     0.7740E+01     0.1081E+02     0.1997E+05     0.1338E+04     0.5419E+02     0.8427E-03     0.0000E+00     0.0000E+00     0.1688E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2985E+01
   365    12    31  2010         1     1  Mini_CREATE                2.0388     0.1899E+05     0.7318E+04     0.7285E+04     0.7231E+04     0.9754E-02     0.3318E-05     0.3286E-03     0.3621E+01     0.6148E-01     0.6437E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7231E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1940E+01     0.2837E+03     0.1840E+02     0.3276E+02     0.3010E+02     0.3025E+05     0.1963E+04     0.8774E+02     0.3235E-03     0.0000E+00     0.0000E+00     0.1363E+02     0.2938E+01     0.5815E-01     0.6791E-01     0.6059E+00     0.5673E+00     0.0000E+00     0.1841E+01     0.2837E+03     0.1952E+02     0.3276E+02     0.3009E+02     0.3023E+05     0.1963E+04     0.8779E+02     0.3999E-03     0.0000E+00     0.0000E+00     0.2451E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3378E+01
   365    12    31  2011         1     1  Mini_CREATE                2.0388     0.1470E+05     0.6493E+04     0.6928E+04     0.6237E+04     0.1382E-01     0.1947E-06     0.1501E-05     0.1157E+02     0.3726E+00     0.3388E-05     0.6300E-06     0.0000E+00     0.0000E+00     0.6232E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4764E+01     0.2317E+03     0.1620E+02     0.1441E+03     0.3930E+02     0.1657E+05     0.1457E+04     0.6626E+02     0.5540E-03     0.0000E+00     0.0000E+00     0.1097E+02     0.5032E+01     0.1343E+00     0.1561E+00     0.1488E+01     0.1145E+01     0.0000E+00     0.2642E+01     0.2317E+03     0.1777E+02     0.1441E+03     0.3930E+02     0.1655E+05     0.1457E+04     0.6626E+02     0.8786E-03     0.0000E+00     0.0000E+00     0.2001E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1253E+02
   366    12    31  2012         1     1  Mini_CREATE                2.0388     0.1865E+05     0.7015E+04     0.7338E+04     0.7231E+04     0.1350E-01     0.5598E-03     0.3691E-02     0.1755E+02     0.2084E+01     0.2915E-06     0.0000E+00     0.0000E+00     0.0000E+00     0.7231E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7840E+01     0.2763E+03     0.1677E+02     0.1795E+02     0.2124E+02     0.2865E+05     0.2116E+04     0.8844E+02     0.3538E-03     0.0000E+00     0.0000E+00     0.1324E+02     0.1970E+01     0.4079E-01     0.4721E-01     0.3984E+00     0.3795E+00     0.0000E+00     0.1942E+01     0.2763E+03     0.1985E+02     0.1795E+02     0.2124E+02     0.2862E+05     0.2114E+04     0.8844E+02     0.4341E-03     0.0000E+00     0.0000E+00     0.2387E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1382E+02
   365    12    31  2013         1     1  Mini_CREATE                2.0388     0.1445E+05     0.6174E+04     0.6857E+04     0.6209E+04     0.1440E-01     0.1554E-06     0.7782E-03     0.1111E+02     0.4922E+00     0.3093E-08     0.8878E-06     0.0000E+00     0.0000E+00     0.6203E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5272E+01     0.2051E+03     0.1252E+02     0.1217E+02     0.1248E+02     0.2013E+05     0.1354E+04     0.5790E+02     0.3817E-03     0.0000E+00     0.0000E+00     0.9734E+01     0.1215E+01     0.2808E-01     0.3202E-01     0.2469E+00     0.2354E+00     0.0000E+00     0.2585E+01     0.2051E+03     0.1778E+02     0.1216E+02     0.1247E+02     0.2013E+05     0.1355E+04     0.5790E+02     0.5109E-03     0.0000E+00     0.0000E+00     0.1771E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1349E+02
   365    12    31  2014         1     1  Mini_CREATE                2.0388     0.1284E+05     0.5442E+04     0.5814E+04     0.3648E+04     0.6863E-02     0.1982E-01     0.2039E-01     0.2230E+02     0.2454E+00     0.0000E+00     0.3374E-05     0.0000E+00     0.0000E+00     0.3632E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4041E+01     0.8903E+02     0.5185E+01     0.1236E+01     0.2569E+01     0.9705E+04     0.4601E+03     0.1638E+02     0.6817E-03     0.0000E+00     0.0000E+00     0.4166E+01     0.1338E+00     0.1026E-01     0.1067E-01     0.3320E-01     0.3198E-01     0.0000E+00     0.7364E+01     0.8906E+02     0.8078E+01     0.1214E+01     0.2548E+01     0.9672E+04     0.4601E+03     0.1638E+02     0.1175E-02     0.0000E+00     0.0000E+00     0.7688E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3543E+02
   365    12    31  2015         1     1  Mini_CREATE                2.0388     0.1521E+05     0.6041E+04     0.6475E+04     0.6401E+04     0.1407E-01     0.6982E-04     0.6931E-02     0.3750E+02     0.5295E+00     0.3175E-08     0.3201E-06     0.0000E+00     0.0000E+00     0.6395E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2665E+01     0.1342E+03     0.9147E+01     0.4454E+01     0.6946E+01     0.2335E+05     0.9913E+03     0.3243E+02     0.6487E-03     0.0000E+00     0.0000E+00     0.6395E+01     0.4285E+00     0.1516E-01     0.1653E-01     0.9197E-01     0.8788E-01     0.0000E+00     0.2438E+01     0.1341E+03     0.1235E+02     0.4473E+01     0.6958E+01     0.2329E+05     0.9908E+03     0.3243E+02     0.1164E-02     0.0000E+00     0.0000E+00     0.1158E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6345E+01
   366    12    31  2016         1     1  Mini_CREATE                2.0388     0.1733E+05     0.6904E+04     0.7282E+04     0.7231E+04     0.1007E-01     0.5823E-07     0.3211E-03     0.1130E+02     0.9150E-01     0.9604E-02     0.2729E-24     0.0000E+00     0.0000E+00     0.7229E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5454E+01     0.2186E+03     0.1595E+02     0.3390E+02     0.2511E+02     0.2746E+05     0.1777E+04     0.6127E+02     0.5182E-03     0.0000E+00     0.0000E+00     0.1051E+02     0.2345E+01     0.4691E-01     0.5434E-01     0.4689E+00     0.4469E+00     0.0000E+00     0.1786E+01     0.2186E+03     0.1743E+02     0.3388E+02     0.2511E+02     0.2745E+05     0.1777E+04     0.6126E+02     0.7545E-03     0.0000E+00     0.0000E+00     0.1888E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8569E+01
   365    12    31  2017         1     1  Mini_CREATE                2.0388     0.2332E+05     0.6954E+04     0.7369E+04     0.7231E+04     0.2249E-02     0.1661E-01     0.7548E-02     0.7589E+01     0.8141E+00     0.4034E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.7231E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5886E+01     0.4602E+03     0.2257E+02     0.1018E+03     0.6144E+02     0.4403E+05     0.4156E+04     0.1911E+03     0.2335E-03     0.0000E+00     0.0000E+00     0.2205E+02     0.5165E+01     0.1464E+00     0.1696E+00     0.1625E+01     0.1243E+01     0.0000E+00     0.1357E+01     0.4602E+03     0.2120E+02     0.1017E+03     0.6143E+02     0.4402E+05     0.4155E+04     0.1911E+03     0.2628E-03     0.0000E+00     0.0000E+00     0.3975E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6297E+01
   365    12    31  2018         1     1  Mini_CREATE                2.0388     0.1311E+05     0.6035E+04     0.6283E+04     0.3468E+04     0.5742E-02     0.3677E-05     0.2768E-04     0.1062E+02     0.1405E+01     0.0000E+00     0.8050E-05     0.0000E+00     0.0000E+00     0.3463E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5792E+01     0.2165E+03     0.6103E+01     0.1015E+02     0.1097E+02     0.1372E+05     0.1012E+04     0.6359E+02     0.6149E-03     0.0000E+00     0.0000E+00     0.1036E+02     0.5165E+00     0.1659E-01     0.1825E-01     0.1095E+00     0.1045E+00     0.0000E+00     0.7002E+01     0.2165E+03     0.8631E+01     0.1017E+02     0.1098E+02     0.1370E+05     0.1011E+04     0.6359E+02     0.1180E-02     0.0000E+00     0.0000E+00     0.1870E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4951E+02
   365    12    31  2019         1     1  Mini_CREATE                2.0388     0.1700E+05     0.6224E+04     0.6900E+04     0.7188E+04     0.1585E-01     0.2984E-06     0.5194E-05     0.1522E+02     0.6804E-01     0.3477E-03     0.2654E-12     0.0000E+00     0.0000E+00     0.7186E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8276E+01     0.1776E+03     0.1214E+02     0.2389E+01     0.8326E+01     0.2704E+05     0.1510E+04     0.4048E+02     0.7075E-03     0.0000E+00     0.0000E+00     0.8503E+01     0.2594E+00     0.1230E-01     0.1312E-01     0.5804E-01     0.5562E-01     0.0000E+00     0.2160E+01     0.1776E+03     0.1622E+02     0.2389E+01     0.8325E+01     0.2702E+05     0.1511E+04     0.4048E+02     0.1227E-02     0.0000E+00     0.0000E+00     0.1534E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1657E+02
   366    12    31  2020         1     1  Mini_CREATE                2.0388     0.1642E+05     0.6024E+04     0.6667E+04     0.4652E+04     0.1020E-01     0.7182E-06     0.3234E-02     0.7950E+01     0.1420E+00     0.0000E+00     0.3011E-05     0.0000E+00     0.0000E+00     0.4632E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4525E+01     0.2209E+03     0.9834E+01     0.1830E+02     0.1758E+02     0.2498E+05     0.1581E+04     0.7552E+02     0.6343E-03     0.0000E+00     0.0000E+00     0.1041E+02     0.1124E+01     0.3420E-01     0.3874E-01     0.3141E+00     0.2563E+00     0.0000E+00     0.5844E+01     0.2210E+03     0.1454E+02     0.1830E+02     0.1758E+02     0.2499E+05     0.1581E+04     0.7552E+02     0.1084E-02     0.0000E+00     0.0000E+00     0.1909E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3142E+02
   365    12    31  2021         1     1  Mini_CREATE                2.0388     0.1451E+05     0.5716E+04     0.6623E+04     0.5088E+04     0.7487E-02     0.1307E+00     0.6347E-01     0.9157E+01     0.1076E+01     0.0000E+00     0.2695E-05     0.0000E+00     0.0000E+00     0.5080E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8822E+01     0.1283E+03     0.1035E+02     0.1346E+02     0.8851E+01     0.1520E+05     0.9376E+03     0.2950E+02     0.7980E-03     0.0000E+00     0.0000E+00     0.6095E+01     0.1237E+01     0.2848E-01     0.3248E-01     0.2515E+00     0.2397E+00     0.0000E+00     0.3115E+01     0.1283E+03     0.1318E+02     0.1332E+02     0.8787E+01     0.1518E+05     0.9364E+03     0.2950E+02     0.1416E-02     0.0000E+00     0.0000E+00     0.1108E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2877E+02
