 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                 sedyld     sedorgn     sedorgp     surqno3     lat3no3    surqsolp        usle     sedminp     tileno3     lchlabp    tilelabp      satexn
                                                                  tha        kgha        kgha        kgha        kgha        kgha        tons        kgha        kgha        kgha        kgha        kgha
   365    12    31  2021      47       0  hru047                 0.000       0.000       0.000      10.479       0.000       1.563       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      48       0  hru048                 0.000       0.000       0.000      12.665       0.000       1.646       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      49       0  hru049                 0.000       0.000       0.000      10.969       0.000       1.681       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      50       0  hru050                 0.001       0.000       0.000      11.041       0.001       1.694       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      51       0  hru051                 0.000       0.000       0.000      11.042       0.000       1.694       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      52       0  hru052                 0.000       0.002       0.001      11.086       0.000       1.699       0.000       0.003       0.000       0.000       0.000       0.000
   365    12    31  2021      53       0  hru053                 0.009       0.116       0.045      11.317       0.000       1.957       0.000       0.012       0.000       0.000       0.000       0.000
   365    12    31  2021      54       0  hru054                 0.000       0.000       0.000      11.041       0.000       1.694       0.000       0.000       0.000       0.000       0.000       0.000
   365    12    31  2021      55       0  hru055                 1.105       4.845       0.588       0.505       8.377       0.239       0.000       1.765       0.000       7.375       0.000       0.000
   365    12    31  2021      56       0  hru056                 0.001       0.009       0.001       0.000       0.586       0.001       0.000       0.003       0.000      23.327       0.000       0.000
   365    12    31  2021      57       0  hru057                 0.467       2.244       0.273       0.448       1.802       0.264       0.000       0.795       0.000       9.446       0.000       0.000
   365    12    31  2021      58       0  hru058                 2.748      10.085       1.226       0.739       8.255       0.187       0.000       3.458       0.000       8.242       0.000       0.000
   365    12    31  2021      59       0  hru059                 0.277       1.362       0.166       0.455       1.221       0.290       0.000       0.479       0.000       9.540       0.000       0.000
   365    12    31  2021      60       0  hru060                 4.938      14.959       1.816       0.392      16.168       0.063       0.000       3.796       0.000       9.352       0.000       0.000
   365    12    31  2021      61       0  hru061                 0.002       0.008       0.001       0.018       0.074       0.003       0.000       0.003       0.000      23.645       0.000       0.000
   365    12    31  2021      62       0  hru062                 3.504      12.227       1.485       0.348       0.123       0.515       0.000       2.869       0.000      59.254       0.000       0.000
   365    12    31  2021      63       0  hru063                 0.004       0.018       0.002       0.027       0.011       0.006       0.000       0.006       0.000      28.404       0.000       0.000
   365    12    31  2021      64       0  hru064                 0.007       0.043       0.005       0.007      11.389       0.003       0.000       0.012       0.000      15.512       0.000       0.000
   365    12    31  2021      65       0  hru065                 0.009       0.061       0.007       0.008      10.567       0.004       0.000       0.017       0.000      15.867       0.000       0.000
   365    12    31  2021      66       0  hru066                 0.010       0.063       0.008       0.006      12.625       0.002       0.000       0.018       0.000      14.203       0.000       0.000
   365    12    31  2021      67       0  hru067                 0.000       0.000       0.000       0.000       3.673       0.000       0.000       0.000       0.000      16.945       0.000       0.000
   365    12    31  2021      68       0  hru068                 0.001       0.005       0.001       0.006       0.433       0.003       0.000       0.001       0.000      23.821       0.000       0.000
   365    12    31  2021      69       0  hru069                 0.001       0.008       0.001       0.006       0.294       0.004       0.000       0.002       0.000      23.774       0.000       0.000
   365    12    31  2021      70       0  hru070                 0.001       0.006       0.001       0.006       0.207       0.004       0.000       0.002       0.000      23.416       0.000       0.000
   365    12    31  2021      71       0  hru071                 0.000       0.003       0.000       0.006       0.172       0.004       0.000       0.001       0.000      23.949       0.000       0.000
   365    12    31  2021      72       0  hru072                 0.001       0.004       0.000       0.006       0.326       0.004       0.000       0.001       0.000      23.574       0.000       0.000
   365    12    31  2021      73       0  hru073                 0.379       2.205       0.268       0.777       0.040       0.605       0.000       0.723       0.000      13.432       0.000       0.000
   365    12    31  2021      74       0  hru074                 0.294       1.442       0.175       0.482       1.192       0.310       0.000       0.506       0.000       9.205       0.000       0.000
   365    12    31  2021      75       0  hru075                 0.489       2.541       0.309       0.581       1.281       0.423       0.000       0.895       0.000       9.825       0.000       0.000
   365    12    31  2021      76       0  hru076                 0.000       0.001       0.000       0.009       0.051       0.001       0.000       0.001       0.000      23.450       0.000       0.000
   365    12    31  2021      77       0  hru077                 0.000       0.000       0.000       0.000       0.101       0.000       0.000       0.000       0.000      20.054       0.000       0.000
   365    12    31  2021      78       0  hru078                 0.000       0.000       0.000       0.000       0.084       0.000       0.000       0.000       0.000      20.250       0.000       0.000
   365    12    31  2021      79       0  hru079                 0.004       0.012       0.001       0.017       0.061       0.020       0.000       0.006       0.000      24.017       0.000       0.000
   365    12    31  2021      80       0  hru080                 0.000       0.000       0.000       0.000       0.179       0.000       0.000       0.000       0.000      19.921       0.000       0.000
   365    12    31  2021      81       0  hru081                 0.000       0.001       0.000       0.007       0.064       0.009       0.000       0.000       0.000      21.607       0.000       0.000
   365    12    31  2021      82       0  hru082                 0.000       0.000       0.000       0.000       0.067       0.000       0.000       0.000       0.000      23.820       0.000       0.000
   365    12    31  2021      83       0  hru083                 0.000       0.000       0.000       0.000       0.054       0.000       0.000       0.000       0.000      20.720       0.000       0.000
   365    12    31  2021      84       0  hru084                 0.000       0.000       0.000       0.000       0.054       0.000       0.000       0.000       0.000      20.144       0.000       0.000
   365    12    31  2021      85       0  hru085                 0.000       0.000       0.000       0.000       0.076       0.000       0.000       0.000       0.000      19.944       0.000       0.000
   365    12    31  2021      86       0  hru086                 1.359       6.677       0.812       0.432       0.016       0.555       0.000       2.151       0.000      62.244       0.000       0.000
   365    12    31  2021      87       0  hru087                 0.154       1.340       0.163       0.161       0.130       0.440       0.000       0.368       0.000      26.406       0.000       0.000
   365    12    31  2021      88       0  hru088                 0.000       0.000       0.000       0.000       0.942       0.000       0.000       0.000       0.000      24.145       0.000       0.000
   365    12    31  2021      89       0  hru089                 0.000       0.000       0.000       0.000       0.075       0.000       0.000       0.000       0.000      20.458       0.000       0.000
   365    12    31  2021      90       0  hru090                 0.000       0.000       0.000       0.000       0.081       0.000       0.000       0.000       0.000      20.275       0.000       0.000
   365    12    31  2021      91       0  hru091                 0.000       0.000       0.000       0.000       0.580       0.000       0.000       0.000       0.000      24.562       0.000       0.000
   365    12    31  2021      92       0  hru092                 0.012       0.056       0.007       0.032       0.022       0.013       0.000       0.020       0.000      36.539       0.000       0.000
   365    12    31  2021      93       0  hru093                 0.000       0.000       0.000       0.000       0.072       0.000       0.000       0.000       0.000      20.500       0.000       0.000
   365    12    31  2021      94       0  hru094                 0.000       0.000       0.000       0.000       0.685       0.000       0.000       0.000       0.000      24.190       0.000       0.000
   365    12    31  2021      95       0  hru095                 0.688       3.131       0.380       0.355      11.495       0.214       0.000       1.108       0.000      10.160       0.000       0.000
   365    12    31  2021      96       0  hru096                 0.033       2.037       0.249       0.061       1.667       0.091       0.000       0.059       0.000      28.590       0.000       0.000
   365    12    31  2021      97       0  hru097                 0.000       0.000       0.000       0.000       2.600       0.000       0.000       0.000       0.000      23.547       0.000       0.000
   365    12    31  2021      98       0  hru098                 0.800       3.591       0.436       0.313      12.649       0.175       0.000       1.276       0.000       9.122       0.000       0.000
   365    12    31  2021      99       0  hru099                 1.303       5.462       0.664       0.175       0.515       0.274       0.000       1.846       0.000      27.916       0.000       0.000
   365    12    31  2021     100       0  hru100                 0.004       0.019       0.002       0.020       0.019       0.004       0.000       0.007       0.000      29.500       0.000       0.000
   365    12    31  2021     101       0  hru101                 0.000       0.000       0.000       0.000       0.138       0.000       0.000       0.000       0.000      20.318       0.000       0.000
   365    12    31  2021     102       0  hru102                 0.009       0.050       0.005       0.177       0.015       0.026       0.000       0.015       0.000      25.997       0.000       0.000
   365    12    31  2021     103       0  hru103                 0.003       0.013       0.001       0.060       0.142       0.008       0.000       0.005       0.000      20.040       0.000       0.000
   365    12    31  2021     104       0  hru104                 0.007       0.036       0.004       0.171       0.011       0.031       0.000       0.012       0.000      26.429       0.000       0.000
   365    12    31  2021     105       0  hru105                 0.119       0.448       0.050       0.224       0.098       0.363       0.000       0.201       0.000      25.959       0.000       0.000
   365    12    31  2021     106       0  hru106                 1.288       6.379       0.711       1.519       1.743       0.517       0.000       2.155       0.000       8.288       0.000       0.000
   365    12    31  2021     107       0  hru107                 0.709       3.616       0.436       0.986       0.073       1.092       0.000       1.356       0.000      11.612       0.000       0.000
   365    12    31  2021     108       0  hru108                 0.049       0.445       0.077       0.149       0.224       0.216       0.000       0.238       0.000      27.418       0.000       0.000
   365    12    31  2021     109       0  hru109                 0.012       0.074       0.011       0.838       0.258       0.105       0.000       0.033       0.000      23.249       0.000       0.000
   365    12    31  2021     110       0  hru110                 0.010       0.053       0.006       0.161       0.077       0.026       0.000       0.017       0.000      22.253       0.000       0.000
   365    12    31  2021     111       0  hru111                 0.016       0.083       0.010       0.170       0.085       0.046       0.000       0.028       0.000      22.325       0.000       0.000
   365    12    31  2021     112       0  hru112                 0.152       1.437       0.246       2.689       0.318       2.620       0.000       0.770       0.000      11.811       0.000       0.000
   365    12    31  2021     113       0  hru113                 0.003       0.012       0.001       0.025       0.119       0.008       0.000       0.006       0.000      18.649       0.000       0.000
   365    12    31  2021     114       0  hru114                 0.093       0.680       0.110       0.217       1.698       0.868       0.000       0.496       0.000      23.889       0.000       0.000
   365    12    31  2021     115       0  hru115                 0.036       0.178       0.021       0.149       0.016       0.048       0.000       0.061       0.000      25.083       0.000       0.000
   365    12    31  2021     116       0  hru116                 0.003       0.010       0.001       0.042       0.122       0.007       0.000       0.005       0.000      19.665       0.000       0.000
   365    12    31  2021     117       0  hru117                 0.002       0.008       0.001       0.036       0.126       0.007       0.000       0.004       0.000      18.927       0.000       0.000
   365    12    31  2021     118       0  hru118                 0.002       0.008       0.001       0.037       0.124       0.007       0.000       0.004       0.000      18.982       0.000       0.000
   365    12    31  2021     119       0  hru119                 0.920       4.636       0.533       2.941       2.236       0.546       0.000       1.670       0.000       7.704       0.000       0.000
   365    12    31  2021     120       0  hru120                 0.000       0.024       0.003       0.035       0.234       0.005       0.000       0.001       0.000      24.818       0.000       0.000
   365    12    31  2021     121       0  hru121                 0.037       0.344       0.060       0.185       0.143       0.300       0.000       0.188       0.000      27.778       0.000       0.000
   365    12    31  2021     122       0  hru122                 0.059       0.361       0.053       1.024       0.489       0.314       0.000       0.171       0.000      23.761       0.000       0.000
   365    12    31  2021     123       0  hru123                 0.001       0.006       0.001       0.037       0.229       0.022       0.000       0.004       0.000      20.654       0.000       0.000
   365    12    31  2021     124       0  hru124                 0.023       0.158       0.025       0.314       0.384       0.137       0.000       0.075       0.000      23.074       0.000       0.000
   365    12    31  2021     125       0  hru125                 1.730       8.466       1.010       5.688       1.275       2.166       0.000       3.184       0.000       8.669       0.000       0.000
   365    12    31  2021     126       0  hru126                 0.005       0.020       0.002       0.058       0.100       0.016       0.000       0.009       0.000      19.951       0.000       0.000
   365    12    31  2021     127       0  hru127                 4.907      20.427       2.424       8.350       1.700       3.477       0.000       7.046       0.000       9.504       0.000       0.000
   365    12    31  2021     128       0  hru128                 1.145       5.660       0.682       1.410       9.079       0.536       0.000       2.052       0.000       6.392       0.000       0.000
   365    12    31  2021     129       0  hru129                 0.168       0.889       0.107       1.192       0.139       0.373       0.000       0.351       0.000      11.345       0.000       0.000
   365    12    31  2021     130       0  hru130                 0.027       0.133       0.016       0.280       0.032       0.108       0.000       0.045       0.000      21.651       0.000       0.000
   365    12    31  2021     131       0  hru131                 0.025       0.125       0.015       0.231       0.015       0.048       0.000       0.043       0.000      26.136       0.000       0.000
   365    12    31  2021     132       0  hru132                 0.454       2.351       0.281       1.602       0.123       1.231       0.000       0.976       0.000      12.038       0.000       0.000
   365    12    31  2021     133       0  hru133                 0.003       0.026       0.005       0.045       1.425       0.069       0.000       0.018       0.000      20.310       0.000       0.000
   365    12    31  2021     134       0  hru134                 0.339       2.324       0.353       5.169       5.276       1.954       0.000       1.131       0.000       8.486       0.000       0.000
   365    12    31  2021     135       0  hru135                 0.007       0.041       0.004       0.685       0.356       0.068       0.000       0.011       0.000      23.767       0.000       0.000
   365    12    31  2021     136       0  hru136                 0.001       0.050       0.006       0.135       1.019       0.011       0.000       0.002       0.000      32.685       0.000       0.000
   365    12    31  2021     137       0  hru137                 0.014       0.055       0.005       0.076       0.398       0.012       0.000       0.022       0.000      20.196       0.000       0.000
   365    12    31  2021     138       0  hru138                 0.164       0.872       0.103       0.452       0.080       0.302       0.000       0.318       0.000      11.410       0.000       0.000
   365    12    31  2021     139       0  hru139                 0.005       0.038       0.004       0.069       0.479       0.011       0.000       0.010       0.000      23.828       0.000       0.000
   365    12    31  2021     140       0  hru140                 0.003       0.013       0.001       0.073       0.216       0.007       0.000       0.005       0.000      19.967       0.000       0.000
   365    12    31  2021     141       0  hru141                 0.010       0.060       0.007       0.152       0.033       0.062       0.000       0.020       0.000      22.383       0.000       0.000
   365    12    31  2021     142       0  hru142                 0.005       0.016       0.002       0.028       0.134       0.009       0.000       0.009       0.000      18.516       0.000       0.000
   365    12    31  2021     143       0  hru143                 0.042       0.233       0.027       0.176       0.064       0.150       0.000       0.081       0.000      23.016       0.000       0.000
   365    12    31  2021     144       0  hru144                 0.009       0.043       0.005       0.186       0.012       0.042       0.000       0.015       0.000      25.964       0.000       0.000
   365    12    31  2021     145       0  hru145                 0.006       0.032       0.004       0.158       0.026       0.039       0.000       0.011       0.000      21.510       0.000       0.000
   365    12    31  2021     146       0  hru146                 0.023       0.112       0.013       0.161       0.020       0.055       0.000       0.045       0.000      25.252       0.000       0.000
   365    12    31  2021     147       0  hru147                 0.212       1.031       0.124       0.378       0.026       0.303       0.000       0.369       0.000      32.206       0.000       0.000
   365    12    31  2021     148       0  hru148                 3.694      16.197       1.951       8.738       3.232       1.922       0.000       6.644       0.000       9.007       0.000       0.000
   365    12    31  2021     149       0  hru149                 0.065       0.243       0.029       0.299       0.106       0.149       0.000       0.129       0.000      25.161       0.000       0.000
   365    12    31  2021     150       0  hru150                 0.016       0.059       0.007       0.255       0.022       0.046       0.000       0.030       0.000      20.824       0.000       0.000
   365    12    31  2021     151       0  hru151                 0.082       0.572       0.088       0.447       0.122       0.243       0.000       0.286       0.000      27.894       0.000       0.000
   365    12    31  2021     152       0  hru152                 0.107       0.816       0.124       0.799       0.104       0.387       0.000       0.386       0.000      29.970       0.000       0.000
   365    12    31  2021     153       0  hru153                 0.142       1.319       0.227       2.581       0.341       2.311       0.000       0.732       0.000      11.734       0.000       0.000
   365    12    31  2021     154       0  hru154                 0.175       1.635       0.282       1.973       0.362       2.642       0.000       0.905       0.000      11.712       0.000       0.000
   365    12    31  2021     155       0  hru155                 6.290      25.450       3.062      11.633       1.811       5.419       0.000       9.364       0.000       9.801       0.000       0.000
   365    12    31  2021     156       0  hru156                 0.092       0.358       0.041       0.295       0.198       0.080       0.000       0.182       0.000      20.996       0.000       0.000
   365    12    31  2021     157       0  hru157                 0.019       0.136       0.022       0.430       0.150       0.129       0.000       0.073       0.000      27.215       0.000       0.000
   365    12    31  2021     158       0  hru158                 0.269       1.845       0.284       1.890       2.732       0.766       0.000       0.885       0.000      22.477       0.000       0.000
   365    12    31  2021     159       0  hru159                 1.766       8.543       1.015       8.581       3.206       1.891       0.000       3.515       0.000       8.655       0.000       0.000
   365    12    31  2021     160       0  hru160                 0.045       0.409       0.076       0.246       1.366       0.711       0.000       0.283       0.000      25.812       0.000       0.000
   365    12    31  2021     161       0  hru161                 0.011       0.081       0.015       0.054       2.202       0.158       0.000       0.068       0.000      19.255       0.000       0.000
   365    12    31  2021     162       0  hru162                 0.249       1.766       0.272       0.844       2.742       0.748       0.000       0.864       0.000      22.547       0.000       0.000
   365    12    31  2021     163       0  hru163                 0.000       0.000       0.000       0.000       0.060       0.000       0.000       0.000       0.000      20.539       0.000       0.000
   365    12    31  2021     164       0  hru164                 0.000       0.000       0.000       0.000       2.487       0.000       0.000       0.000       0.000      24.094       0.000       0.000
   365    12    31  2021     165       0  hru165                 0.002       0.011       0.001       0.010       0.098       0.004       0.000       0.004       0.000      44.750       0.000       0.000
   365    12    31  2021     166       0  hru166                 0.005       0.019       0.002       0.015       0.059       0.032       0.000       0.009       0.000      23.394       0.000       0.000
   365    12    31  2021     167       0  hru167                 0.001       0.004       0.000       0.004       0.083       0.002       0.000       0.002       0.000      21.052       0.000       0.000
   365    12    31  2021     168       0  hru168                 0.000       0.000       0.000       0.004       0.035       0.000       0.000       0.000       0.000      23.083       0.000       0.000
   365    12    31  2021     169       0  hru169                 0.033       0.178       0.022       0.057       0.048       0.060       0.000       0.062       0.000      25.221       0.000       0.000
   365    12    31  2021     170       0  hru170                 0.000       0.000       0.000       0.000       0.119       0.000       0.000       0.000       0.000      20.117       0.000       0.000
   365    12    31  2021     171       0  hru171                 0.011       0.041       0.005       0.050       0.043       0.015       0.000       0.019       0.000      17.868       0.000       0.000
   365    12    31  2021     172       0  hru172                 0.003       0.009       0.001       0.028       0.031       0.007       0.000       0.005       0.000      17.276       0.000       0.000
   365    12    31  2021     173       0  hru173                 0.021       0.104       0.012       0.109       0.072       0.035       0.000       0.037       0.000      22.985       0.000       0.000
   365    12    31  2021     174       0  hru174                 0.017       0.101       0.010       0.336       0.151       0.057       0.000       0.030       0.000      22.074       0.000       0.000
   365    12    31  2021     175       0  hru175                 0.033       0.237       0.039       0.332       0.448       0.210       0.000       0.120       0.000      22.952       0.000       0.000
   365    12    31  2021     176       0  hru176                 0.042       0.243       0.039       0.527       0.621       0.287       0.000       0.148       0.000      21.211       0.000       0.000
   365    12    31  2021     177       0  hru177                 0.000       0.001       0.000       0.004       0.050       0.000       0.000       0.000       0.000      22.762       0.000       0.000
   365    12    31  2021     178       0  hru178                 0.000       0.000       0.000       0.004       0.031       0.000       0.000       0.000       0.000      23.174       0.000       0.000
   365    12    31  2021     179       0  hru179                 0.000       0.000       0.000       0.000       1.095       0.000       0.000       0.000       0.000      23.834       0.000       0.000
   365    12    31  2021     180       0  hru180                 0.010       0.045       0.004       0.130       0.211       0.029       0.000       0.018       0.000      21.283       0.000       0.000
   365    12    31  2021     181       0  hru181                 0.045       0.323       0.050       0.580       0.438       0.255       0.000       0.154       0.000      23.368       0.000       0.000
   365    12    31  2021     182       0  hru182                 0.002       0.015       0.003       0.050       0.484       0.030       0.000       0.009       0.000      20.166       0.000       0.000
   365    12    31  2021     183       0  hru183                 0.002       0.007       0.001       0.026       0.080       0.008       0.000       0.004       0.000      18.049       0.000       0.000
   365    12    31  2021     184       0  hru184                 6.152      26.768       3.057       7.012       5.185       2.233       0.000       9.841       0.000       6.008       0.000       0.000
   365    12    31  2021     185       0  hru185                 0.022       0.114       0.014       0.323       0.019       0.032       0.000       0.041       0.000      22.749       0.000       0.000
   365    12    31  2021     186       0  hru186                 2.596      11.873       1.372       5.507       1.179       2.502       0.000       4.167       0.000       9.192       0.000       0.000
   365    12    31  2021     187       0  hru187                 0.147       0.777       0.093       1.406       0.091       0.318       0.000       0.288       0.000      11.328       0.000       0.000
   365    12    31  2021     188       0  hru188                 0.587       3.019       0.359       2.921       0.900       1.034       0.000       1.119       0.000       8.232       0.000       0.000
   365    12    31  2021     189       0  hru189                 3.038      13.852       1.655       4.365       2.017       2.021       0.000       5.018       0.000       8.653       0.000       0.000
   365    12    31  2021     190       0  hru190                 0.187       1.129       0.116       1.760       1.905       0.343       0.000       0.334       0.000      26.373       0.000       0.000
   365    12    31  2021     191       0  hru191                 6.220      24.485       2.928       8.546       3.159       2.556       0.000       9.465       0.000       9.351       0.000       0.000
   365    12    31  2021     192       0  hru192                 5.149      21.673       2.601      10.832       3.934       2.563       0.000       9.016       0.000       8.889       0.000       0.000
   365    12    31  2021     193       0  hru193                 0.014       0.072       0.008       0.318       0.007       0.060       0.000       0.026       0.000      24.704       0.000       0.000
   365    12    31  2021     194       0  hru194                 0.281       1.486       0.165       1.495       0.820       0.485       0.000       0.492       0.000      27.633       0.000       0.000
   365    12    31  2021     195       0  hru195                 0.166       0.877       0.105       1.164       0.158       0.366       0.000       0.343       0.000      11.351       0.000       0.000
   365    12    31  2021     196       0  hru196                 0.454       2.309       0.268       4.910       2.282       0.653       0.000       0.854       0.000       7.780       0.000       0.000
   365    12    31  2021     197       0  hru197                 0.001       0.048       0.006       0.045       1.631       0.009       0.000       0.002       0.000      24.472       0.000       0.000
   365    12    31  2021     198       0  hru198                 0.002       0.007       0.001       0.067       0.098       0.008       0.000       0.004       0.000      19.193       0.000       0.000
   365    12    31  2021     199       0  hru199                 0.428       2.238       0.267       2.107       0.172       0.884       0.000       0.905       0.000      11.407       0.000       0.000
   365    12    31  2021     200       0  hru200                 0.300       1.581       0.188       1.558       0.153       0.743       0.000       0.641       0.000      11.371       0.000       0.000
   365    12    31  2021     201       0  hru201                 0.007       0.038       0.006       0.075       1.043       0.026       0.000       0.022       0.000      20.678       0.000       0.000
   365    12    31  2021     202       0  hru202                 0.480       2.429       0.281       3.064       8.560       0.301       0.000       0.757       0.000       6.991       0.000       0.000
   365    12    31  2021     203       0  hru203                 0.004       0.014       0.002       0.688       0.153       0.009       0.000       0.007       0.000      18.115       0.000       0.000
