 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                     lai       bioms       yield     residue     sol_tmp       strsw       strsa     strstmp       strsn       strsp       strss        nplt       percn       pplnt         tmx         tmn       tmpav     solarad      wndspd        rhum     phubas0     lai_max      bm_max     bm_grow       c_gro
                                                             m**2/m**2        kgha        kgha        kgha        degc         ---         ---         ---         ---         ---         ---        kgha        kgha        kgha        degc        degc        degc      mj/m^2         m/s        frac        degc   m**2/m**2       kg/ha       kg/ha       kg/ha
   365    12    31  2023      60       0  hru060                 2.510   71771.367       0.000    2493.107       8.369       1.620      43.228     117.625     118.233       0.030       0.000     397.634       3.052      52.208      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      61       0  hru061                 2.510   70932.188       0.000    2469.824       8.007       9.895       4.369     117.625     119.311       0.032       0.000     390.212       2.800      50.815      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      62       0  hru062                 2.510   68434.562       0.000    2389.161       8.092       6.309      13.701     117.625     129.095       0.041       0.000     360.031       3.025      47.441      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      63       0  hru063                 2.510   71715.922       0.000    2486.653       8.430       1.311      67.835     117.625     111.941       0.030       0.000     406.885       4.138      53.280      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      64       0  hru064                 2.510   70675.422       0.000    2460.637       8.294       2.426       0.000     117.625     123.821       0.033       0.000     382.673       0.506      50.436      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      65       0  hru065                 2.510   70747.242       0.000    2462.920       8.295       2.409       0.006     117.625     123.562       0.033       0.000     383.864       0.574      50.570      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      66       0  hru066                 2.510   70537.219       0.000    2455.805       8.294       2.454       0.000     117.625     124.315       0.033       0.000     380.437       0.399      50.182      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      67       0  hru067                 2.510   72442.656       0.000    2502.385       8.118       7.384       0.000     117.625     116.241       0.028       0.000     405.934       0.936      52.889      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      68       0  hru068                 2.510   71125.461       0.000    2475.817       8.301       2.264       0.347     117.625     122.222       0.032       0.000     389.908       1.091      51.262      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      69       0  hru069                 2.510   71338.562       0.000    2481.315       8.308       2.120       1.379     117.625     121.510       0.031       0.000     393.060       1.467      51.627      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      70       0  hru070                 2.510   71525.219       0.000    2487.267       8.317       1.884       3.659     117.625     120.936       0.030       0.000     395.758       1.809      51.939      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      71       0  hru071                 2.510   71623.359       0.000    2489.930       8.323       1.751       5.510     117.625     120.608       0.030       0.000     397.168       2.004      52.103      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      72       0  hru072                 2.510   71281.656       0.000    2479.481       8.306       2.166       0.956     117.625     121.673       0.031       0.000     392.290       1.359      51.534      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      73       0  hru073                 2.510   58628.680       0.000    1992.682       8.554       0.901     169.346     117.625      74.837       0.126       0.000     357.370       7.745      47.111      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      74       0  hru074                 2.510   73170.578       0.000    2523.933       8.379       1.604      51.883     117.625     111.582       0.024       0.000     420.121       2.753      54.829      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      75       0  hru075                 2.510   72782.000       0.000    2510.600       8.377       1.724      55.504     117.625     111.848       0.025       0.000     416.611       2.975      54.419      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      76       0  hru076                 2.510   71041.625       0.000    2472.082       8.055       9.210       8.261     117.625     119.485       0.032       0.000     390.734       3.254      50.969      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      77       0  hru077                 2.510   69855.266       0.000    2414.408       8.334       1.440      22.383     117.625     126.255       0.035       0.000     369.057       3.016      48.791      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      78       0  hru078                 2.510   71752.438       0.000    2478.977       8.220       4.104       4.946     117.625     119.798       0.030       0.000     396.379       2.423      51.957      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      79       0  hru079                 2.510   59493.305       0.000    2050.775       8.566       0.205     134.146     117.625     134.698       0.102       0.000     278.635       7.371      37.615      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      80       0  hru080                 2.510   72519.414       0.000    2502.622       8.117       7.465       0.027     117.625     115.854       0.028       0.000     407.505       1.183      53.054      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      81       0  hru081                 2.510   50207.129       0.000    1703.685       8.602       0.389     189.072     117.625      72.186       0.278       0.000     280.079       7.461      37.358      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      82       0  hru082                 2.510   67005.461       0.000    2313.771       8.462       0.224      69.314     117.625     125.293       0.047       0.000     346.241       4.873      46.092      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      83       0  hru083                 2.510   67502.422       0.000    2331.993       8.431       0.498      64.715     117.625     127.414       0.045       0.000     352.317       5.341      46.750      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      84       0  hru084                 2.510   72398.055       0.000    2499.549       8.227       4.004       5.954     117.625     117.666       0.028       0.000     404.986       2.666      52.963      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      85       0  hru085                 2.510   72902.562       0.000    2517.049       8.147       6.530       0.461     117.625     114.972       0.027       0.000     413.138       1.902      53.768      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      86       0  hru086                 2.510   66594.641       0.000    2297.162       8.500       0.615     123.949     117.625     100.371       0.051       0.000     382.666       5.880      50.403      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      87       0  hru087                 2.510   34878.387       0.000    1232.545       8.561       0.004     225.033     117.625      17.284       0.680       0.000     239.554      10.436      29.484      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      88       0  hru088                 2.510   64919.875       0.000    2232.865       8.393       0.371       8.120     117.625     145.253       0.061       0.000     313.291       0.878      42.082      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      89       0  hru089                 2.510   69582.867       0.000    2405.845       8.251       3.917      24.682     117.625     126.905       0.037       0.000     367.766       3.722      48.584      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      90       0  hru090                 2.510   70307.758       0.000    2431.308       8.235       4.016      16.598     117.625     124.731       0.034       0.000     375.883       3.220      49.563      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      91       0  hru091                 2.510   65230.223       0.000    2242.831       8.386       0.403       8.186     117.625     144.148       0.059       0.000     316.315       0.918      42.472      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
   365    12    31  2023      92       0  hru092                 2.510   71683.086       0.000    2486.162       8.428       1.221      66.547     117.625     114.115       0.030       0.000     402.336       4.109      52.750      12.744       5.267       9.005      10.786       4.202       0.810       0.475       0.000       0.000       0.000       0.000
