date,value
2010-03-27,0.076
2010-03-28,0.07
2010-03-29,0.066
2010-03-30,0.066
2010-03-31,0.066
2010-04-01,0.066
2010-04-02,0.066
2010-04-03,0.062333333
2010-04-04,0.055
2010-04-05,0.05885
2010-04-06,0.060210526
2010-04-07,0.0605
2010-04-08,0.0605
2010-04-09,0.0594
2010-04-10,0.062333333
2010-04-11,0.055
2010-04-12,0.058666667
2010-04-13,0.058666667
2010-04-14,0.0605
2010-04-15,0.0616
2010-04-16,0.060923077
2010-04-17,0.061111111
2010-04-18,0.0616
2010-04-19,0.055
2010-04-20,0.0616
2010-04-21,0.055
2010-04-22,0.051666667
2010-04-23,0.051666667
2010-04-24,0.055
2010-04-25,0.049
2010-04-26,0.045
2010-04-27,0.045
2010-04-28,0.045
2010-04-29,0.05
2010-04-30,0.055
2010-05-01,0.055
2010-05-02,0.048333333
2010-05-03,0.045
2010-05-04,0.045
2010-05-05,0.045
2010-05-06,0.05
2010-05-07,0.051666667
2010-05-08,0.05
2010-05-09,0.05
2010-05-10,0.045
2010-05-11,0.048333333
2010-05-12,0.055
2010-05-13,0.055
2010-05-14,0.055
2010-05-15,0.055
2010-05-16,0.049545455
2010-05-17,0.049
2010-05-18,0.051
2010-05-19,0.048333333
2010-05-20,0.051666667
2010-05-21,0.048333333
2010-05-22,0.055
2010-05-23,0.045
2010-05-24,0.038333333
2010-05-25,0.036
2010-05-26,0.03
2010-05-27,0.033333333
2010-05-28,0.035
2010-05-29,0.035
2010-05-30,0.03625
2010-05-31,0.04
2010-06-01,0.04
2010-06-02,0.07275
2010-06-03,0.152181818
2010-06-04,0.239117647
2010-06-05,0.178789474
2010-06-06,0.0882
2010-06-07,0.076
2010-06-08,0.076
2010-06-09,0.071
2010-06-10,0.062333333
2010-06-11,0.055
2010-06-12,0.055
2010-06-13,0.055
2010-06-14,0.051666667
2010-06-15,0.045
2010-06-16,0.711714286
2010-06-17,0.29328
2010-06-18,0.126375
2010-06-19,0.0882
2010-06-20,0.076
2010-06-21,0.076
2010-06-22,0.072666667
2010-06-23,0.062333333
2010-06-24,0.055
2010-06-25,0.055
2010-06-26,0.05
2010-06-27,0.04
2010-06-28,0.04
2010-06-29,0.04
2010-06-30,0.04
2010-07-01,0.038333333
2010-07-02,0.035
2010-07-03,0.035
2010-07-04,0.035
2010-07-05,0.035
2010-07-06,0.033333333
2010-07-07,0.03
2010-07-08,0.03
2010-07-09,0.03
2010-07-10,0.03
2010-07-11,0.03
2010-07-12,0.03
2010-07-13,0.028666667
2010-07-14,0.026
2010-07-15,0.026
2010-07-16,0.0684
2010-07-17,0.07075
2010-07-18,0.444304348
2010-07-19,0.126928571
2010-07-20,0.0628
2010-07-21,0.028666667
2010-07-22,0.022666667
2010-07-23,0.016
2010-07-24,0.011
2010-07-25,0.011
2010-07-26,0.011
2010-07-27,0.011
2010-07-28,0.011
2010-07-29,0.011
2010-07-30,0.034
2010-07-31,0.048
2010-08-01,0.035
2010-08-02,0.0266
2010-08-03,0.021
2010-08-04,0.021
2010-08-05,0.021
2010-08-06,0.054117647
2010-08-07,0.078416667
2010-08-08,0.079
2010-08-09,0.04
2010-08-10,0.04
2010-08-11,0.038333333
2010-08-12,0.031666667
2010-08-13,0.0304
2010-08-14,0.042142857
2010-08-15,0.0515
2010-08-16,0.03
2010-08-17,0.03
2010-08-18,0.031666667
2010-08-19,0.0325
2010-08-20,0.03
2010-08-21,0.028666667
2010-08-22,0.026
2010-08-23,0.022666667
2010-08-24,0.021
2010-08-25,0.021
2010-08-26,0.021
2010-08-27,0.021
2010-08-28,0.460625
2010-08-29,0.450222222
2010-08-30,0.091923077
2010-08-31,0.055
2010-09-01,0.048
2010-09-02,0.04
2010-09-03,0.03375
2010-09-04,0.03
2010-09-05,0.03
2010-09-06,0.03
2010-09-07,0.03
2010-09-08,0.03
2010-09-09,0.03
2010-09-10,0.03
2010-09-11,0.03
2010-09-12,0.028666667
2010-09-13,0.026
2010-09-14,0.022666667
2010-09-15,0.021
2010-09-16,0.021
2010-09-17,2.966096774
2010-09-18,5.395833333
2010-09-19,6.583428571
2010-09-20,1.310051282
2010-09-21,0.378409091
2010-09-22,0.172583333
2010-09-23,0.105375
2010-09-24,0.0735
2010-09-25,0.305636364
2010-09-26,5.314146341
2010-09-27,2.642790698
2010-09-28,0.70109375
2010-09-29,0.3158125
2010-09-30,0.204
2010-10-01,0.149142857
2010-10-02,0.1132
2010-10-03,0.08825
2010-10-04,0.072666667
2010-10-05,0.058666667
2010-10-06,0.133470588
2010-10-07,0.149818182
2010-10-08,0.1008
2010-10-09,0.08
2010-10-10,0.076
2010-10-11,0.0678
2010-10-12,0.055
2010-10-13,0.051666667
2010-10-14,0.045
2010-10-15,0.045
2010-10-16,0.041666667
2010-10-17,0.04
2010-10-18,0.138095238
2010-10-19,0.293875
2010-10-20,0.77225
2010-10-21,0.7324
2010-10-22,0.282076923
2010-10-23,0.183714286
2010-10-24,0.1392
2010-10-25,0.231625
2010-10-26,0.636066667
2010-10-27,0.3132
2010-10-28,0.177555556
2010-10-29,0.134
2010-10-30,0.1158
2010-10-31,0.096666667
2010-11-01,0.08
2010-11-02,0.076
2010-11-03,0.076
2010-11-04,0.072666667
2010-11-05,0.062333333
2010-11-06,0.055
2010-11-07,0.055
2010-11-08,0.068857143
2010-11-09,0.147533333
2010-11-10,0.529111111
2010-11-11,0.609892857
2010-11-12,0.259
2010-11-13,0.183272727
2010-11-14,0.1282
2010-11-15,0.095428571
2010-11-16,0.072666667
2010-11-17,0.066
2010-11-18,0.062333333
2010-11-19,0.925714286
2010-11-20,0.696035714
2010-11-21,0.28675
2010-11-22,2.491685714
2010-11-23,1.325292683
2010-11-24,0.45904
2010-11-25,0.225909091
2010-11-26,0.140666667
2010-11-27,0.512074074
2010-11-28,0.3548125
2010-11-29,0.508653846
2010-11-30,0.599692308
2010-12-01,0.433833333
2010-12-02,0.3992
2010-12-03,0.3828
2010-12-04,0.416
2010-12-05,0.3828
2010-12-06,0.739409091
2010-12-07,6.565111111
2010-12-08,3.836842105
2010-12-09,1.7903125
2010-12-10,2.235625
2010-12-11,1.438571429
2010-12-12,0.872166667
2010-12-13,0.651375
2010-12-14,0.43625
2010-12-15,0.305666667
2010-12-16,0.252
2010-12-17,0.209
2010-12-18,0.1912
2010-12-19,0.1596
2010-12-20,0.138
2010-12-21,0.134
2010-12-22,0.1368
2010-12-23,0.30076
2010-12-24,0.929521739
2010-12-25,2.911621622
2010-12-26,1.881515152
2010-12-27,0.9103
2010-12-28,0.539428571
2010-12-29,0.331166667
2010-12-30,0.222714286
2010-12-31,0.191
2011-01-01,0.157666667
2011-01-02,0.133666667
2011-01-03,0.0956
2011-01-04,0.084
2011-01-05,0.084
2011-01-06,0.084
2011-01-07,0.1281
2011-01-08,0.232076923
2011-01-09,0.2672
2011-01-10,0.248
2011-01-11,0.248
2011-01-12,0.243
2011-01-13,0.223
2011-01-14,0.206
2011-01-15,0.1776
2011-01-16,0.157666667
2011-01-17,0.1425
2011-01-18,0.1262
2011-01-19,0.1543
2011-01-20,0.511
2011-01-21,0.319809524
2011-01-22,0.200111111
2011-01-23,0.146111111
2011-01-24,0.123
2011-01-25,0.119666667
2011-01-26,0.113
2011-01-27,0.094
2011-01-28,0.094
2011-01-29,0.087333333
2011-01-30,0.074
2011-01-31,0.074
2011-02-01,0.074
2011-02-02,0.074
2011-02-03,0.0682
2011-02-04,0.0622
2011-02-05,0.061666667
2011-02-06,0.0705
2011-02-07,0.074
2011-02-08,0.074
2011-02-09,0.074
2011-02-10,0.074
2011-02-11,0.074
2011-02-12,0.074
2011-02-13,0.074
2011-02-14,0.074
2011-02-15,0.079
2011-02-16,0.084
2011-02-17,0.1184
2011-02-18,0.175
2011-02-19,0.192571429
2011-02-20,0.158285714
2011-02-21,0.128333333
2011-02-22,0.106666667
2011-02-23,0.0865
2011-02-24,0.066058824
2011-02-25,0.064888889
2011-02-26,0.059
2011-02-27,0.059
2011-02-28,0.059
2011-03-01,0.059
2011-03-02,0.059
2011-03-03,0.059
2011-03-04,0.059
2011-03-05,0.063571429
2011-03-06,0.066666667
2011-03-07,0.059
2011-03-08,0.0539
2011-03-09,0.055888889
2011-03-10,0.059
2011-03-11,0.059
2011-03-12,0.059
2011-03-13,0.06675
2011-03-14,0.074
2011-03-15,0.074
2011-03-16,0.074
2011-03-17,0.150333333
2011-03-18,0.184125
2011-03-19,0.130857143
2011-03-20,0.1032
2011-03-21,0.087333333
2011-03-22,0.074
2011-03-23,0.069333333
2011-03-24,0.067
2011-03-25,0.067
2011-03-26,0.0712
2011-03-27,0.069333333
2011-03-28,0.074
2011-03-29,0.074
2011-03-30,0.071666667
2011-03-31,0.067
2011-04-01,0.067
2011-04-02,0.064333333
2011-04-03,0.059
2011-04-04,0.059
2011-04-05,0.083666667
2011-04-06,0.084
2011-04-07,0.0668
2011-04-08,0.059
2011-04-09,0.059
2011-04-10,0.056666667
2011-04-11,0.052
2011-04-12,0.054333333
2011-04-13,0.0781
2011-04-14,0.071285714
2011-04-15,0.059
2011-04-16,0.059
2011-04-17,0.0555
2011-04-18,0.052
2011-04-19,0.052
2011-04-20,0.049333333
2011-04-21,0.044
2011-04-22,0.044
2011-04-23,0.044
2011-04-24,0.041666667
2011-04-25,0.039333333
2011-04-26,0.05
2011-04-27,0.389714286
2011-04-28,0.180352941
2011-04-29,0.103333333
2011-04-30,0.072666667
2011-05-01,2.40525
2011-05-02,2.012904762
2011-05-03,0.361086957
2011-05-04,0.335307692
2011-05-05,0.149875
2011-05-06,0.085333333
2011-05-07,0.0608
2011-05-08,0.052
2011-05-09,0.042
2011-05-10,0.037
2011-05-11,0.0322
2011-05-12,0.028
2011-05-13,0.028
2011-05-14,0.028
2011-05-15,0.057722222
2011-05-16,0.078727273
2011-05-17,0.039
2011-05-18,0.029333333
2011-05-19,0.028
2011-05-20,0.028
2011-05-21,0.028
2011-05-22,0.0255
2011-05-23,0.023
2011-05-24,0.021666667
2011-05-25,0.019
2011-05-26,0.019
2011-05-27,0.019
2011-05-28,0.019
2011-05-29,0.019
2011-05-30,0.019
2011-05-31,0.019
2011-06-01,0.017333333
2011-06-02,0.014
2011-06-03,0.014
2011-06-04,0.104133333
2011-06-05,0.069736842
2011-06-06,0.028
2011-06-07,0.028
2011-06-08,0.263222222
2011-06-09,0.1028125
2011-06-10,0.0442
2011-06-11,0.035333333
2011-06-12,0.030666667
2011-06-13,0.028
2011-06-14,0.026333333
2011-06-15,0.021666667
2011-06-16,0.019
2011-06-17,0.019
2011-06-18,0.019
2011-06-19,0.111647059
2011-06-20,0.084863636
2011-06-21,0.035333333
2011-06-22,0.030666667
2011-06-23,0.028
2011-06-24,0.0232
2011-06-25,0.0397
2011-06-26,0.0322
2011-06-27,0.028
2011-06-28,0.02325
2011-06-29,0.019
2011-06-30,0.017333333
2011-07-01,0.013
2011-07-02,0.011
2011-07-03,0.011
2011-07-04,0.011
2011-07-05,0.011
2011-07-06,0.011
2011-07-07,0.011
2011-07-08,0.011
2011-07-09,0.011
2011-07-10,0.011
2011-07-11,0.01
2011-07-12,0.007333333
2011-07-13,0.006
2011-07-14,0.006
2011-07-15,1.134052632
2011-07-16,0.069588235
2011-07-17,0.035333333
2011-07-18,0.029333333
2011-07-19,0.028
2011-07-20,0.026333333
2011-07-21,0.0385
2011-07-22,0.039333333
2011-07-23,0.046428571
2011-07-24,0.142388889
2011-07-25,0.17737037
2011-07-26,0.063545455
2011-07-27,0.039333333
2011-07-28,1.017380952
2011-07-29,0.648783784
2011-07-30,0.1159
2011-07-31,0.0555
2011-08-01,0.039333333
2011-08-02,0.035333333
2011-08-03,0.029333333
2011-08-04,0.124090909
2011-08-05,0.106090909
2011-08-06,0.0442
2011-08-07,0.035333333
2011-08-08,0.030666667
2011-08-09,0.031
2011-08-10,0.037
2011-08-11,0.0322
2011-08-12,0.028
2011-08-13,0.0255
2011-08-14,0.021666667
2011-08-15,0.019
2011-08-16,0.019
2011-08-17,0.021666667
2011-08-18,0.021666667
2011-08-19,0.019
2011-08-20,0.074
2011-08-21,0.037
2011-08-22,0.0322
2011-08-23,0.028
2011-08-24,0.028
2011-08-25,0.024666667
2011-08-26,0.020333333
2011-08-27,0.019
2011-08-28,0.019
2011-08-29,0.019
2011-08-30,0.019
2011-08-31,0.015666667
2011-09-01,0.013
2011-09-02,0.05545
2011-09-03,0.037
2011-09-04,0.0322
2011-09-05,0.028
2011-09-06,0.026333333
2011-09-07,0.020333333
2011-09-08,0.019
2011-09-09,0.019
2011-09-10,0.019
2011-09-11,0.017333333
2011-09-12,0.014
2011-09-13,0.014
2011-09-14,0.012
2011-09-15,0.011
2011-09-16,0.011
2011-09-17,0.011
2011-09-18,0.011
2011-09-19,0.011
2011-09-20,0.052210526
2011-09-21,0.035333333
2011-09-22,0.029333333
2011-09-23,0.026333333
2011-09-24,0.020333333
2011-09-25,0.019
2011-09-26,0.019
2011-09-27,0.019
2011-09-28,0.017333333
2011-09-29,0.014
2011-09-30,0.012
2011-10-01,0.011
2011-10-02,0.011
2011-10-03,0.011
2011-10-04,0.011
2011-10-05,0.011
2011-10-06,0.011
2011-10-07,0.012
2011-10-08,0.092607143
2011-10-09,0.0428
2011-10-10,0.0322
2011-10-11,0.028
2011-10-12,0.026333333
2011-10-13,0.021666667
2011-10-14,0.019
2011-10-15,0.019
2011-10-16,0.019
2011-10-17,0.01775
2011-10-18,0.014
2011-10-19,0.014
2011-10-20,0.08125
2011-10-21,0.132636364
2011-10-22,0.06025
2011-10-23,0.039333333
2011-10-24,0.065181818
2011-10-25,0.091181818
2011-10-26,0.0592
2011-10-27,0.046666667
2011-10-28,0.049333333
2011-10-29,0.0442
2011-10-30,0.037
2011-10-31,0.035333333
2011-11-01,0.030666667
2011-11-02,0.028
2011-11-03,0.028
2011-11-04,0.028
2011-11-05,0.028
2011-11-06,0.026333333
2011-11-07,0.023
2011-11-08,0.023
2011-11-09,0.023
2011-11-10,0.023
2011-11-11,0.023
2011-11-12,0.023
2011-11-13,0.023
2011-11-14,0.023
2011-11-15,0.023
2011-11-16,0.023
2011-11-17,0.023
2011-11-18,0.023
2011-11-19,0.023
2011-11-20,0.023
2011-11-21,0.023
2011-11-22,0.023
2011-11-23,0.023
2011-11-24,0.023
2011-11-25,0.023
2011-11-26,0.023
2011-11-27,0.023
2011-11-28,0.023
2011-11-29,0.023
2011-11-30,0.023
2011-12-01,0.023
2011-12-02,0.023
2011-12-03,0.023
2011-12-04,0.026333333
2011-12-05,0.028
2011-12-06,0.028
2011-12-07,0.028
2011-12-08,0.028
2011-12-09,0.028
2011-12-10,0.028
2011-12-11,0.028
2011-12-12,0.028
2011-12-13,0.028
2011-12-14,0.037
2011-12-15,0.050111111
2011-12-16,0.089833333
2011-12-17,0.882717949
2011-12-18,0.30224
2011-12-19,0.127785714
2011-12-20,0.081571429
2011-12-21,0.0608
2011-12-22,0.052
2011-12-23,0.049333333
2011-12-24,0.044
2011-12-25,0.044
2011-12-26,0.041666667
2011-12-27,0.037
2011-12-28,0.037
2011-12-29,0.037
2011-12-30,0.037
2011-12-31,0.037
2012-01-01,0.037
2012-01-02,0.037
2012-01-03,0.0428
2012-01-04,0.052
2012-01-05,0.052
2012-01-06,0.0562
2012-01-07,0.049333333
2012-01-08,0.041666667
2012-01-09,0.037
2012-01-10,0.037
2012-01-11,0.037
2012-01-12,0.037
2012-01-13,0.037
2012-01-14,0.037
2012-01-15,0.037
2012-01-16,0.037
2012-01-17,0.035333333
2012-01-18,0.032
2012-01-19,0.032
2012-01-20,0.035333333
2012-01-21,0.037
2012-01-22,0.037
2012-01-23,0.037
2012-01-24,0.037
2012-01-25,0.037
2012-01-26,0.037
2012-01-27,0.037
2012-01-28,0.035333333
2012-01-29,0.032
2012-01-30,0.030666667
2012-01-31,0.028
2012-02-01,0.028
2012-02-02,0.028
2012-02-03,0.028
2012-02-04,0.028
2012-02-05,0.0314
2012-02-06,0.037
2012-02-07,0.037
2012-02-08,0.037
2012-02-09,0.039333333
2012-02-10,0.044
2012-02-11,0.044
2012-02-12,0.044
2012-02-13,0.044
2012-02-14,0.044
2012-02-15,0.044
2012-02-16,0.044
2012-02-17,0.044
2012-02-18,0.046666667
2012-02-19,0.052
2012-02-20,0.066882353
2012-02-21,0.087153846
2012-02-22,0.061
2012-02-23,0.066538462
2012-02-24,0.055230769
2012-02-25,0.066714286
2012-02-26,0.067
2012-02-27,0.064333333
2012-02-28,0.059
2012-02-29,0.059
2012-03-01,0.059
2012-03-02,0.059
2012-03-03,0.059
2012-03-04,0.052
2012-03-05,0.052
2012-03-06,0.052
2012-03-07,0.049333333
2012-03-08,0.044
2012-03-09,0.044
2012-03-10,0.041666667
2012-03-11,0.037
2012-03-12,0.039333333
2012-03-13,0.044
2012-03-14,0.044
2012-03-15,0.044
2012-03-16,0.044
2012-03-17,0.041666667
2012-03-18,0.037
2012-03-19,0.037
2012-03-20,0.037
2012-03-21,0.037
2012-03-22,0.037
2012-03-23,0.037
2012-03-24,0.037
2012-03-25,0.037
2012-03-26,0.035333333
2012-03-27,0.033666667
2012-03-28,0.0322
2012-03-29,0.028
2012-03-30,0.029333333
2012-03-31,0.032
2012-04-01,0.032
2012-04-02,0.03175
2012-04-03,0.030666667
2012-04-04,0.028
2012-04-05,0.028
2012-04-06,0.03775
2012-04-07,0.052
2012-04-08,0.054333333
2012-04-09,0.0518
2012-04-10,0.039333333
2012-04-11,0.037
2012-04-12,0.037
2012-04-13,0.0455
2012-04-14,0.041666667
2012-04-15,0.037
2012-04-16,0.037
2012-04-17,0.035333333
2012-04-18,0.032
2012-04-19,0.030666667
2012-04-20,0.028
2012-04-21,0.028
2012-04-22,0.0314
2012-04-23,0.063727273
2012-04-24,0.0592
2012-04-25,0.049333333
2012-04-26,0.039333333
2012-04-27,0.035333333
2012-04-28,0.03
2012-04-29,0.028
2012-04-30,0.028
2012-05-01,0.028
2012-05-02,0.026333333
2012-05-03,0.023
2012-05-04,0.128727273
2012-05-05,0.139578947
2012-05-06,0.067
2012-05-07,0.046666667
2012-05-08,0.044
2012-05-09,0.0405
2012-05-10,0.035333333
2012-05-11,0.029333333
2012-05-12,0.028
2012-05-13,0.037111111
2012-05-14,0.0458
2012-05-15,0.037
2012-05-16,0.0322
2012-05-17,0.028
2012-05-18,0.028
2012-05-19,0.028
2012-05-20,0.024666667
2012-05-21,0.023
2012-05-22,0.024666667
2012-05-23,0.039777778
2012-05-24,0.04425
2012-05-25,0.0322
2012-05-26,0.028
2012-05-27,0.024666667
2012-05-28,0.020333333
2012-05-29,0.019
2012-05-30,0.019
2012-05-31,0.019
2012-06-01,0.019
2012-06-02,0.019
2012-06-03,0.019
2012-06-04,0.019
2012-06-05,0.019
2012-06-06,0.019
2012-06-07,0.019
2012-06-08,0.017333333
2012-06-09,0.014
2012-06-10,0.029181818
2012-06-11,0.035333333
2012-06-12,0.032
2012-06-13,0.032
2012-06-14,0.030666667
2012-06-15,0.0242
2012-06-16,0.019
2012-06-17,0.019
2012-06-18,0.0165
2012-06-19,0.013
2012-06-20,0.011
2012-06-21,0.011
2012-06-22,0.011
2012-06-23,0.009
2012-06-24,0.008
2012-06-25,0.009
2012-06-26,0.012
2012-06-27,0.014
2012-06-28,0.013
2012-06-29,0.011
2012-06-30,0.01
2012-07-01,0.007333333
2012-07-02,0.006
2012-07-03,0.006
2012-07-04,0.005
2012-07-05,0.004
2012-07-06,0.005
2012-07-07,0.003
2012-07-08,0.003
2012-07-09,0.002
2012-07-10,0
2012-07-11,0.005285714
2012-07-12,0.0144
2012-07-13,0.019
2012-07-14,0.0154
2012-07-15,0.025
2012-07-16,0.038111111
2012-07-17,0.0242
2012-07-18,0.0144
2012-07-19,0.011
2012-07-20,0.01
2012-07-21,0.008
2012-07-22,0.008
2012-07-23,0.01
2012-07-24,0.251833333
2012-07-25,0.263705882
2012-07-26,0.1368125
2012-07-27,0.044555556
2012-07-28,0.030666667
2012-07-29,0.0232
2012-07-30,0.019
2012-07-31,0.019
2012-08-01,0.017333333
2012-08-02,0.013
2012-08-03,0.011
2012-08-04,0.011
2012-08-05,0.011
2012-08-06,0.011
2012-08-07,0.011
2012-08-08,0.01
2012-08-09,0.007333333
2012-08-10,0.006
2012-08-11,0.007333333
2012-08-12,0.008
2012-08-13,0.008
2012-08-14,0.008
2012-08-15,0.007333333
2012-08-16,0.006
2012-08-17,0.006
2012-08-18,0.006
2012-08-19,0.006
2012-08-20,0.006
2012-08-21,0.006
2012-08-22,0.006666667
2012-08-23,0.008
2012-08-24,0.009
2012-08-25,0.011
2012-08-26,0.011
2012-08-27,0.011
2012-08-28,0.011
2012-08-29,0.011
2012-08-30,0.011
2012-08-31,0.011
2012-09-01,0.011
2012-09-02,0.0144
2012-09-03,0.019
2012-09-04,0.017333333
2012-09-05,0.012
2012-09-06,0.011
2012-09-07,0.011
2012-09-08,0.011
2012-09-09,0.011
2012-09-10,0.011
2012-09-11,0.0088
2012-09-12,0.007666667
2012-09-13,0.022375
2012-09-14,0.0322
2012-09-15,0.0232
2012-09-16,0.0145
2012-09-17,0.011
2012-09-18,0.011
2012-09-19,0.011
2012-09-20,0.011
2012-09-21,0.011
2012-09-22,0.011
2012-09-23,0.011
2012-09-24,0.011
2012-09-25,0.0145
2012-09-26,0.019
2012-09-27,0.0154
2012-09-28,0.011
2012-09-29,0.011
2012-09-30,0.011
2012-10-01,0.011
2012-10-02,0.011
2012-10-03,0.011
2012-10-04,0.011
2012-10-05,0.011
2012-10-06,0.011
2012-10-07,0.011
2012-10-08,0.011
2012-10-09,0.011
2012-10-10,0.011
2012-10-11,0.011
2012-10-12,0.011
2012-10-13,0.011
2012-10-14,0.011
2012-10-15,0.011
2012-10-16,0.024538462
2012-10-17,0.054916667
2012-10-18,0.0322
2012-10-19,0.0242
2012-10-20,0.019
2012-10-21,0.019
2012-10-22,0.019
2012-10-23,0.019
2012-10-24,0.019
2012-10-25,0.019
2012-10-26,0.019
2012-10-27,0.048909091
2012-10-28,0.327722222
2012-10-29,0.135923077
2012-10-30,0.102222222
2012-10-31,0.067
2012-11-01,0.066
2012-11-02,0.107416667
2012-11-03,0.0746
2012-11-04,0.0592
2012-11-05,1.383636364
2012-11-06,0.739552632
2012-11-07,0.173
2012-11-08,0.099142857
2012-11-09,0.0732
2012-11-10,0.0592
2012-11-11,0.052
2012-11-12,0.0488
2012-11-13,0.077545455
2012-11-14,0.0766
2012-11-15,0.05925
2012-11-16,0.052
2012-11-17,0.049333333
2012-11-18,0.044
2012-11-19,0.039333333
2012-11-20,0.037
2012-11-21,0.037
2012-11-22,0.037
2012-11-23,0.035333333
2012-11-24,0.032
2012-11-25,0.032
2012-11-26,0.032
2012-11-27,0.032
2012-11-28,0.033666667
2012-11-29,0.047571429
2012-11-30,0.072666667
2012-12-01,0.0732
2012-12-02,0.0555
2012-12-03,0.052
2012-12-04,0.0672
2012-12-05,0.22525
2012-12-06,0.133545455
2012-12-07,0.090857143
2012-12-08,0.071666667
2012-12-09,0.064333333
2012-12-10,0.056666667
2012-12-11,0.052
2012-12-12,0.049333333
2012-12-13,0.041666667
2012-12-14,0.037
2012-12-15,0.05375
2012-12-16,0.243105263
2012-12-17,0.219307692
2012-12-18,0.149
2012-12-19,0.119666667
2012-12-20,0.1032
2012-12-21,0.090666667
2012-12-22,0.0746
2012-12-23,0.067
2012-12-24,0.067
2012-12-25,0.067
2012-12-26,0.067
2012-12-27,0.064333333
2012-12-28,0.059
2012-12-29,0.059
2012-12-30,0.059
2012-12-31,0.059
2013-01-01,0.074333333
2013-01-02,0.067
2013-01-03,0.067
2013-01-04,0.067
2013-01-05,0.067
2013-01-06,0.0835
2013-01-07,0.186333333
2013-01-08,0.3085
2013-01-09,0.2505
2013-01-10,0.2135
2013-01-11,0.17325
2013-01-12,0.131
2013-01-13,0.113
2013-01-14,0.1105
2013-01-15,0.14
2013-01-16,0.126666667
2013-01-17,0.12675
2013-01-18,0.14
2013-01-19,0.149
2013-01-20,0.173333333
2013-01-21,0.328375
2013-01-22,1.176333333
2013-01-23,1.368333333
2013-01-24,0.999444444
2013-01-25,0.771875
2013-01-26,0.68052
2013-01-27,0.51925
2013-01-28,0.242
2013-01-29,0.198
2013-01-30,0.195
2013-01-31,0.359166667
2013-02-01,0.624
2013-02-02,8.652536585
2013-02-03,9.054545455
2013-02-04,1.644137931
2013-02-05,0.975727273
2013-02-06,1.327241379
2013-02-07,1.468571429
2013-02-08,0.827521739
2013-02-09,0.502722222
2013-02-10,0.332666667
2013-02-11,0.228357143
2013-02-12,0.185714286
2013-02-13,0.173333333
2013-02-14,0.162666667
2013-02-15,0.154
2013-02-16,0.1682
2013-02-17,0.209571429
2013-02-18,0.306923077
2013-02-19,0.4836
2013-02-20,0.588571429
2013-02-21,0.529538462
2013-02-22,0.4231
2013-02-23,0.282666667
2013-02-24,0.538296296
2013-02-25,2.376153846
2013-02-26,19.54232558
2013-02-27,11.11973684
2013-02-28,3.852
2013-03-01,2.651333333
2013-03-02,1.466428571
2013-03-03,1.081238095
2013-03-04,0.714681818
2013-03-05,0.5012
2013-03-06,0.559
2013-03-07,0.675333333
2013-03-08,0.495411765
2013-03-09,0.302272727
2013-03-10,3.621363636
2013-03-11,2.388
2013-03-12,0.864363636
2013-03-13,0.525307692
2013-03-14,0.493285714
2013-03-15,0.492692308
2013-03-16,0.4205
2013-03-17,0.343266667
2013-03-18,1.683833333
2013-03-19,3.352954545
2013-03-20,0.947727273
2013-03-21,0.4764
2013-03-22,0.290111111
2013-03-23,0.198857143
2013-03-24,0.167
2013-03-25,0.167
2013-03-26,0.1618
2013-03-27,0.182
2013-03-28,0.36205
2013-03-29,2.222432432
2013-03-30,4.376764706
2013-03-31,22.11130435
2013-04-01,3.284102564
2013-04-02,3.177894737
2013-04-03,5.821944444
2013-04-04,2.560333333
2013-04-05,1.407272727
2013-04-06,1.086909091
2013-04-07,0.622789474
2013-04-08,0.378538462
2013-04-09,0.287333333
2013-04-10,0.2264
2013-04-11,0.182
2013-04-12,0.1538
2013-04-13,0.1564
2013-04-14,0.162666667
2013-04-15,0.1402
2013-04-16,0.122333333
2013-04-17,0.113
2013-04-18,0.1004
2013-04-19,0.089
2013-04-20,0.089
2013-04-21,0.078
2013-04-22,0.078
2013-04-23,0.074333333
2013-04-24,0.067
2013-04-25,0.067
2013-04-26,0.067
2013-04-27,0.063333333
2013-04-28,0.052333333
2013-04-29,0.045
2013-04-30,0.045
2013-05-01,0.045
2013-05-02,0.041
2013-05-03,0.062454545
2013-05-04,0.06975
2013-05-05,0.052333333
2013-05-06,0.1078
2013-05-07,0.095571429
2013-05-08,0.067
2013-05-09,0.0505
2013-05-10,0.045
2013-05-11,0.045
2013-05-12,0.045
2013-05-13,0.045
2013-05-14,0.045
2013-05-15,0.039
2013-05-16,0.033
2013-05-17,0.033
2013-05-18,0.033
2013-05-19,0.033
2013-05-20,0.030666667
2013-05-21,0.026
2013-05-22,0.022
2013-05-23,0.02
2013-05-24,0.02
2013-05-25,0.02
2013-05-26,0.02
2013-05-27,0.02
2013-05-28,0.02
2013-05-29,0.02
2013-05-30,0.022
2013-05-31,0.074846154
2013-06-01,0.085333333
2013-06-02,0.067
2013-06-03,0.052333333
2013-06-04,0.045
2013-06-05,0.045
2013-06-06,0.045
2013-06-07,0.043
2013-06-08,0.039
2013-06-09,0.04625
2013-06-10,0.034
2013-06-11,0.034333333
2013-06-12,0.052333333
2013-06-13,0.039
2013-06-14,0.033
2013-06-15,0.0295
2013-06-16,0.024
2013-06-17,0.02
2013-06-18,0.02
2013-06-19,0.02
2013-06-20,0.02
2013-06-21,0.02
2013-06-22,0.02
2013-06-23,0.018
2013-06-24,0.014
2013-06-25,0.014
