 Mini_CREATE               SWAT+ Jan 11 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    flo_in          geo_bf         flo_out           peakr         sed_in        sed_out         washld          bedld            dep        deg_btm       deg_bank         hc_sed          width          depth          slope        deg_btm       deg_bank         hc_len      flo_in_mm       aqu_in_mm      flo_out_mm        sed_stor 
                                                                   m^3/s           m^3/s           m^3/s           m^3/s           tons           tons           tons           tons           tons           tons           tons           tons              m              m            m/m              m              m              m             mm              mm              mm            tons 
   365    12    31  2005       5       0  cha5                 0.2387E+00     0.6974E-01     0.2387E+00     0.7577E+00     0.4993E+01     0.4562E+01     0.2497E+01     0.0000E+00     0.2356E+01     0.0000E+00     0.2065E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1018E+00     0.0000E+00     0.1309E+05     0.3824E+04     0.1309E+05     0.3692E-02
   365    12    31  2005       6       0  cha6                 0.2797E+00     0.2165E-01     0.2797E+00     0.7484E+00     0.9542E+01     0.7536E+01     0.4771E+01     0.0000E+00     0.3618E+01     0.0000E+00     0.2765E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1026E+00     0.0000E+00     0.1016E+05     0.7860E+03     0.1016E+05     0.1832E-02
   365    12    31  2006       1       0  cha1                 0.2511E-03     0.0000E+00     0.2518E-03     0.1086E-02     0.2240E-02     0.1120E-02     0.1120E-02     0.0000E+00     0.1120E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.5065E+02     0.0000E+00     0.5079E+02     0.2054E-04
   365    12    31  2006       2       0  cha2                 0.1698E-01     0.1243E-01     0.1698E-01     0.8198E-01     0.5405E-06     0.3086E+00     0.2702E-06     0.0000E+00     0.1792E-06     0.0000E+00     0.3086E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.1013E+00     0.0000E+00     0.1500E+05     0.1099E+05     0.1500E+05     0.1286E-03
   365    12    31  2006       3       0  cha3                 0.3504E-01     0.1788E-01     0.3504E-01     0.1560E+00     0.1831E-04     0.5015E+01     0.9157E-05     0.0000E+00     0.2884E-06     0.0000E+00     0.5015E+01     0.0000E+00     0.1292E+01     0.2390E+00     0.5260E-02     0.0000E+00     0.5723E+00     0.0000E+00     0.8963E+04     0.4575E+04     0.8963E+04     0.3859E-02
   365    12    31  2006       4       0  cha4                 0.4465E-01     0.4399E-01     0.4465E-01     0.1882E+00     0.8960E-01     0.2760E+00     0.4480E-01     0.0000E+00     0.4451E-01     0.0000E+00     0.2312E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2423E-01     0.0000E+00     0.7554E+04     0.7442E+04     0.7554E+04     0.3842E-03
   365    12    31  2006       5       0  cha5                 0.1391E+00     0.4938E-01     0.1391E+00     0.4417E+00     0.5372E+01     0.4363E+01     0.2686E+01     0.0000E+00     0.2610E+01     0.0000E+00     0.1677E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.8336E-01     0.0000E+00     0.7629E+04     0.2707E+04     0.7629E+04     0.4114E-02
   365    12    31  2006       6       0  cha6                 0.1541E+00     0.1471E-01     0.1541E+00     0.4124E+00     0.4456E+01     0.4387E+01     0.2228E+01     0.0000E+00     0.1327E+01     0.0000E+00     0.2159E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.8060E-01     0.0000E+00     0.5596E+04     0.5339E+03     0.5596E+04     0.1932E-02
   365    12    31  2007       1       0  cha1                 0.2015E-01     0.1889E-01     0.2013E-01     0.8712E-01     0.1827E+01     0.1405E+01     0.9134E+00     0.0000E+00     0.9132E+00     0.0000E+00     0.4917E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5842E-01     0.0000E+00     0.4064E+04     0.3810E+04     0.4059E+04     0.5798E-03
   365    12    31  2007       2       0  cha2                 0.6725E-01     0.5258E-01     0.6725E-01     0.3247E+00     0.5405E-06     0.4871E+00     0.2702E-06     0.0000E+00     0.9477E-07     0.0000E+00     0.4871E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.1587E+00     0.0000E+00     0.5942E+05     0.4646E+05     0.5942E+05     0.1976E-03
   365    12    31  2007       3       0  cha3                 0.1088E+00     0.3571E-01     0.1088E+00     0.4845E+00     0.3020E+00     0.3565E+01     0.1510E+00     0.0000E+00     0.1480E+00     0.1249E+00     0.3289E+01     0.0000E+00     0.1292E+01     0.2424E+00     0.5260E-02     0.3400E-02     0.3676E+00     0.0000E+00     0.2784E+05     0.9135E+04     0.2784E+05     0.2194E-02
   365    12    31  2007       4       0  cha4                 0.8825E-01     0.8402E-01     0.8825E-01     0.3719E+00     0.1901E+01     0.2108E+01     0.9505E+00     0.0000E+00     0.9451E+00     0.0000E+00     0.1158E+01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1215E+00     0.0000E+00     0.1493E+05     0.1421E+05     0.1493E+05     0.1521E-02
   365    12    31  2007       5       0  cha5                 0.2969E+00     0.7771E-01     0.2969E+00     0.9425E+00     0.6529E+01     0.4156E+01     0.3265E+01     0.0000E+00     0.3023E+01     0.0000E+00     0.8917E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4359E-01     0.0000E+00     0.1628E+05     0.4261E+04     0.1628E+05     0.1967E-02
   365    12    31  2007       6       0  cha6                 0.3401E+00     0.2285E-01     0.3401E+00     0.9100E+00     0.7124E+01     0.5470E+01     0.3562E+01     0.0000E+00     0.2863E+01     0.0000E+00     0.1908E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.7026E-01     0.0000E+00     0.1235E+05     0.8297E+03     0.1235E+05     0.9626E-03
   366    12    31  2008       1       0  cha1                 0.1642E-01     0.1595E-01     0.1642E-01     0.7101E-01     0.2276E-02     0.6517E+00     0.1138E-02     0.0000E+00     0.9516E-03     0.0000E+00     0.6506E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7740E-01     0.0000E+00     0.3321E+04     0.3225E+04     0.3321E+04     0.5848E-03
   366    12    31  2008       2       0  cha2                 0.5481E-01     0.4512E-01     0.5481E-01     0.2646E+00     0.5420E-06     0.1191E+00     0.2710E-06     0.0000E+00     0.1325E-06     0.0000E+00     0.1191E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.3835E-01     0.0000E+00     0.4856E+05     0.3998E+05     0.4856E+05     0.4573E-04
   366    12    31  2008       3       0  cha3                 0.8640E-01     0.3075E-01     0.8640E-01     0.3846E+00     0.4861E-04     0.4502E+01     0.2431E-04     0.0000E+00     0.2556E-06     0.1657E+00     0.4337E+01     0.0000E+00     0.1292E+01     0.2469E+00     0.5260E-02     0.4511E-02     0.4783E+00     0.0000E+00     0.2216E+05     0.7888E+04     0.2216E+05     0.2860E-02
   366    12    31  2008       4       0  cha4                 0.5621E-01     0.5462E-01     0.5621E-01     0.2369E+00     0.5164E+00     0.2786E+00     0.2582E+00     0.0000E+00     0.2581E+00     0.0000E+00     0.2046E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2149E-02     0.0000E+00     0.9536E+04     0.9267E+04     0.9536E+04     0.1767E-03
   366    12    31  2008       5       0  cha5                 0.2227E+00     0.6293E-01     0.2227E+00     0.7069E+00     0.4911E+01     0.4554E+01     0.2456E+01     0.0000E+00     0.2448E+01     0.0000E+00     0.2099E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1045E+00     0.0000E+00     0.1224E+05     0.3460E+04     0.1224E+05     0.4660E-02
   366    12    31  2008       6       0  cha6                 0.2577E+00     0.1849E-01     0.2577E+00     0.6895E+00     0.5335E+01     0.5084E+01     0.2668E+01     0.0000E+00     0.1616E+01     0.0000E+00     0.2416E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.9047E-01     0.0000E+00     0.9381E+04     0.6730E+03     0.9381E+04     0.2310E-02
   365    12    31  2009       1       0  cha1                 0.5363E-02     0.5114E-02     0.5387E-02     0.2319E-01     0.4585E-02     0.4039E+00     0.2292E-02     0.0000E+00     0.2292E-02     0.0000E+00     0.4016E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4804E-01     0.0000E+00     0.1082E+04     0.1032E+04     0.1086E+04     0.4440E-03
   365    12    31  2009       2       0  cha2                 0.3842E-01     0.3196E-01     0.3842E-01     0.1855E+00     0.5405E-06     0.2500E+00     0.2702E-06     0.0000E+00     0.1222E-06     0.0000E+00     0.2500E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8249E-01     0.0000E+00     0.3394E+05     0.2824E+05     0.3394E+05     0.1073E-03
   365    12    31  2009       3       0  cha3                 0.6495E-01     0.2432E-01     0.6494E-01     0.2891E+00     0.4823E-04     0.6178E+01     0.2411E-04     0.0000E+00     0.2351E-06     0.9928E-02     0.6168E+01     0.0000E+00     0.1292E+01     0.2472E+00     0.5260E-02     0.2703E-03     0.6788E+00     0.0000E+00     0.1661E+05     0.6220E+04     0.1661E+05     0.4483E-02
   365    12    31  2009       4       0  cha4                 0.4709E-01     0.4604E-01     0.4709E-01     0.1985E+00     0.4218E+00     0.2514E+00     0.2109E+00     0.0000E+00     0.2109E+00     0.0000E+00     0.4049E-01     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.4243E-02     0.0000E+00     0.7967E+04     0.7790E+04     0.7967E+04     0.2674E-03
   365    12    31  2009       5       0  cha5                 0.1791E+00     0.5413E-01     0.1791E+00     0.5686E+00     0.6505E+01     0.5040E+01     0.3253E+01     0.0000E+00     0.3242E+01     0.0000E+00     0.1788E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.8876E-01     0.0000E+00     0.9821E+04     0.2968E+04     0.9821E+04     0.4246E-02
   365    12    31  2009       6       0  cha6                 0.2006E+00     0.1599E-01     0.2006E+00     0.5367E+00     0.5724E+01     0.5013E+01     0.2862E+01     0.0000E+00     0.1954E+01     0.0000E+00     0.2151E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.8035E-01     0.0000E+00     0.7282E+04     0.5805E+03     0.7282E+04     0.1948E-02
   365    12    31  2010       1       0  cha1                 0.1265E-01     0.1194E-01     0.1263E-01     0.5471E-01     0.9993E-01     0.6951E+00     0.4997E-01     0.0000E+00     0.4394E-01     0.0000E+00     0.6451E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7688E-01     0.0000E+00     0.2552E+04     0.2407E+04     0.2547E+04     0.6220E-03
   365    12    31  2010       2       0  cha2                 0.5821E-01     0.4616E-01     0.5821E-01     0.2810E+00     0.5292E-02     0.2700E+00     0.2646E-02     0.0000E+00     0.3389E-03     0.0000E+00     0.2674E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8857E-01     0.0000E+00     0.5143E+05     0.4079E+05     0.5143E+05     0.1172E-03
   365    12    31  2010       3       0  cha3                 0.9366E-01     0.3367E-01     0.9366E-01     0.4169E+00     0.6881E-04     0.7550E+01     0.3440E-04     0.0000E+00     0.1763E-06     0.1973E+00     0.7353E+01     0.0000E+00     0.1292E+01     0.2525E+00     0.5260E-02     0.5372E-02     0.8024E+00     0.0000E+00     0.2396E+05     0.8613E+04     0.2396E+05     0.5107E-02
   365    12    31  2010       4       0  cha4                 0.7195E-01     0.6995E-01     0.7195E-01     0.3032E+00     0.2236E+01     0.1289E+01     0.1118E+01     0.0000E+00     0.1088E+01     0.0000E+00     0.1707E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1791E-01     0.0000E+00     0.1217E+05     0.1184E+05     0.1217E+05     0.1529E-02
   365    12    31  2010       5       0  cha5                 0.2542E+00     0.6723E-01     0.2542E+00     0.8068E+00     0.9114E+01     0.5221E+01     0.4557E+01     0.0000E+00     0.4487E+01     0.0000E+00     0.6637E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.3272E-01     0.0000E+00     0.1394E+05     0.3686E+04     0.1394E+05     0.2550E-02
   365    12    31  2010       6       0  cha6                 0.2867E+00     0.1982E-01     0.2867E+00     0.7672E+00     0.6946E+01     0.4517E+01     0.3473E+01     0.0000E+00     0.3025E+01     0.0000E+00     0.1044E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.3866E-01     0.0000E+00     0.1041E+05     0.7195E+03     0.1041E+05     0.9452E-03
   365    12    31  2011       1       0  cha1                 0.1483E-01     0.1384E-01     0.1486E-01     0.6414E-01     0.8135E+00     0.7584E+00     0.4067E+00     0.0000E+00     0.4004E+00     0.0000E+00     0.3516E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.4169E-01     0.0000E+00     0.2992E+04     0.2791E+04     0.2997E+04     0.4509E-03
   365    12    31  2011       2       0  cha2                 0.4415E-01     0.3595E-01     0.4416E-01     0.2132E+00     0.8811E-02     0.2219E+00     0.4406E-02     0.0000E+00     0.4403E-02     0.0000E+00     0.2175E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7156E-01     0.0000E+00     0.3901E+05     0.3177E+05     0.3902E+05     0.9163E-04
   365    12    31  2011       3       0  cha3                 0.7369E-01     0.2480E-01     0.7369E-01     0.3280E+00     0.1501E+00     0.2500E+01     0.7507E-01     0.0000E+00     0.6913E-01     0.1596E+00     0.2266E+01     0.0000E+00     0.1292E+01     0.2569E+00     0.5260E-02     0.4345E-02     0.2377E+00     0.0000E+00     0.1885E+05     0.6343E+04     0.1885E+05     0.1382E-02
   365    12    31  2011       4       0  cha4                 0.5217E-01     0.4991E-01     0.5217E-01     0.2199E+00     0.2244E+01     0.1578E+01     0.1122E+01     0.0000E+00     0.1122E+01     0.0000E+00     0.4566E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.4810E-01     0.0000E+00     0.8826E+04     0.8445E+04     0.8826E+04     0.1115E-02
   365    12    31  2011       5       0  cha5                 0.2075E+00     0.6758E-01     0.2075E+00     0.6586E+00     0.4950E+01     0.5338E+01     0.2475E+01     0.0000E+00     0.2252E+01     0.0000E+00     0.2864E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1411E+00     0.0000E+00     0.1138E+05     0.3705E+04     0.1138E+05     0.4542E-02
   365    12    31  2011       6       0  cha6                 0.2424E+00     0.1985E-01     0.2424E+00     0.6486E+00     0.8031E+01     0.7386E+01     0.4015E+01     0.0000E+00     0.2459E+01     0.0000E+00     0.3370E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1251E+00     0.0000E+00     0.8800E+04     0.7207E+03     0.8800E+04     0.2290E-02
   366    12    31  2012       1       0  cha1                 0.1531E-01     0.1479E-01     0.1529E-01     0.6622E-01     0.1624E-01     0.1011E+01     0.8122E-02     0.0000E+00     0.8599E-03     0.0000E+00     0.1003E+01     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1191E+00     0.0000E+00     0.3097E+04     0.2991E+04     0.3092E+04     0.8274E-03
   366    12    31  2012       2       0  cha2                 0.5772E-01     0.4716E-01     0.5772E-01     0.2787E+00     0.5420E-06     0.2423E+00     0.2710E-06     0.0000E+00     0.8959E-07     0.0000E+00     0.2423E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.7893E-01     0.0000E+00     0.5114E+05     0.4179E+05     0.5114E+05     0.9679E-04
   366    12    31  2012       3       0  cha3                 0.9004E-01     0.3238E-01     0.9004E-01     0.4008E+00     0.5499E-04     0.7347E+01     0.2750E-04     0.0000E+00     0.1995E-06     0.1951E+00     0.7152E+01     0.0000E+00     0.1292E+01     0.2622E+00     0.5260E-02     0.5310E-02     0.7419E+00     0.0000E+00     0.2310E+05     0.8305E+04     0.2310E+05     0.4787E-02
   366    12    31  2012       4       0  cha4                 0.6958E-01     0.6777E-01     0.6958E-01     0.2933E+00     0.1087E+01     0.1065E+01     0.5437E+00     0.0000E+00     0.5437E+00     0.0000E+00     0.5215E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.5463E-01     0.0000E+00     0.1180E+05     0.1150E+05     0.1180E+05     0.8428E-03
   366    12    31  2012       5       0  cha5                 0.2438E+00     0.6524E-01     0.2438E+00     0.7740E+00     0.8656E+01     0.5210E+01     0.4328E+01     0.0000E+00     0.4250E+01     0.0000E+00     0.8822E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4359E-01     0.0000E+00     0.1341E+05     0.3587E+04     0.1341E+05     0.2741E-02
   366    12    31  2012       6       0  cha6                 0.2785E+00     0.1926E-01     0.2785E+00     0.7452E+00     0.7011E+01     0.4982E+01     0.3506E+01     0.0000E+00     0.2957E+01     0.0000E+00     0.1477E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5471E-01     0.0000E+00     0.1014E+05     0.7013E+03     0.1014E+05     0.1129E-02
   365    12    31  2013       1       0  cha1                 0.1102E-01     0.1067E-01     0.1105E-01     0.4766E-01     0.3364E-01     0.6325E+00     0.1682E-01     0.0000E+00     0.1069E-01     0.0000E+00     0.6157E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.7266E-01     0.0000E+00     0.2223E+04     0.2152E+04     0.2228E+04     0.4608E-03
   365    12    31  2013       2       0  cha2                 0.3820E-01     0.3061E-01     0.3821E-01     0.1844E+00     0.5405E-06     0.2509E+00     0.2702E-06     0.0000E+00     0.1592E-06     0.0000E+00     0.2509E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.8353E-01     0.0000E+00     0.3375E+05     0.2704E+05     0.3376E+05     0.1125E-03
   365    12    31  2013       3       0  cha3                 0.6314E-01     0.2241E-01     0.6314E-01     0.2810E+00     0.3874E-04     0.4571E+01     0.1937E-04     0.0000E+00     0.3171E-06     0.2720E+00     0.4299E+01     0.0000E+00     0.1292E+01     0.2696E+00     0.5260E-02     0.7405E-02     0.4316E+00     0.0000E+00     0.1615E+05     0.5731E+04     0.1615E+05     0.2692E-02
   365    12    31  2013       4       0  cha4                 0.4875E-01     0.4759E-01     0.4875E-01     0.2055E+00     0.5595E+00     0.7941E+00     0.2797E+00     0.0000E+00     0.2696E+00     0.0000E+00     0.5144E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.5403E-01     0.0000E+00     0.8248E+04     0.8051E+04     0.8248E+04     0.9479E-03
   365    12    31  2013       5       0  cha5                 0.1859E+00     0.6062E-01     0.1859E+00     0.5902E+00     0.5537E+01     0.5212E+01     0.2768E+01     0.0000E+00     0.2600E+01     0.0000E+00     0.2443E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.1207E+00     0.0000E+00     0.1019E+05     0.3324E+04     0.1019E+05     0.4519E-02
   365    12    31  2013       6       0  cha6                 0.2149E+00     0.1782E-01     0.2149E+00     0.5750E+00     0.6394E+01     0.6336E+01     0.3197E+01     0.0000E+00     0.1819E+01     0.0000E+00     0.3139E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.1166E+00     0.0000E+00     0.7802E+04     0.6471E+03     0.7802E+04     0.2204E-02
   365    12    31  2014       1       0  cha1                 0.4488E-03     0.3633E-03     0.4481E-03     0.1941E-02     0.7756E-03     0.3247E-01     0.3878E-03     0.0000E+00     0.3878E-03     0.0000E+00     0.3208E-01     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.3857E-02     0.0000E+00     0.9052E+02     0.7328E+02     0.9038E+02     0.6875E-04
   365    12    31  2014       2       0  cha2                 0.1159E-01     0.8898E-02     0.1159E-01     0.5597E-01     0.5405E-06     0.1910E+00     0.2702E-06     0.0000E+00     0.2147E-06     0.0000E+00     0.1910E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.6293E-01     0.0000E+00     0.1024E+05     0.7862E+04     0.1024E+05     0.8233E-04
   365    12    31  2014       3       0  cha3                 0.1926E-01     0.8514E-02     0.1929E-01     0.8571E-01     0.1305E-04     0.2556E+01     0.6527E-05     0.0000E+00     0.4018E-06     0.0000E+00     0.2556E+01     0.0000E+00     0.1292E+01     0.2696E+00     0.5260E-02     0.0000E+00     0.2582E+00     0.0000E+00     0.4926E+04     0.2178E+04     0.4934E+04     0.1948E-02
   365    12    31  2014       4       0  cha4                 0.2819E-01     0.2769E-01     0.2824E-01     0.1188E+00     0.6007E-01     0.3030E-01     0.3003E-01     0.0000E+00     0.3003E-01     0.0000E+00     0.2719E-03     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2998E-04     0.0000E+00     0.4769E+04     0.4684E+04     0.4777E+04     0.9768E-04
   365    12    31  2014       5       0  cha5                 0.8427E-01     0.3130E-01     0.8427E-01     0.2675E+00     0.2622E+01     0.2449E+01     0.1311E+01     0.0000E+00     0.1289E+01     0.0000E+00     0.1139E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.5679E-01     0.0000E+00     0.4621E+04     0.1716E+04     0.4621E+04     0.2785E-02
   365    12    31  2014       6       0  cha6                 0.1001E+00     0.1540E-01     0.1001E+00     0.2680E+00     0.2503E+01     0.2823E+01     0.1251E+01     0.0000E+00     0.6905E+00     0.0000E+00     0.1571E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.5896E-01     0.0000E+00     0.3636E+04     0.5590E+03     0.3636E+04     0.1573E-02
   365    12    31  2015       1       0  cha1                 0.2069E-02     0.1802E-02     0.2066E-02     0.8946E-02     0.1197E-02     0.1543E+00     0.5984E-03     0.0000E+00     0.5983E-03     0.0000E+00     0.1537E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1845E-01     0.0000E+00     0.4173E+03     0.3635E+03     0.4166E+03     0.1821E-03
   365    12    31  2015       2       0  cha2                 0.2207E-01     0.1773E-01     0.2206E-01     0.1065E+00     0.5405E-06     0.1312E+00     0.2702E-06     0.0000E+00     0.1829E-06     0.0000E+00     0.1312E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.4242E-01     0.0000E+00     0.1950E+05     0.1566E+05     0.1949E+05     0.4963E-04
   365    12    31  2015       3       0  cha3                 0.3884E-01     0.1532E-01     0.3881E-01     0.1729E+00     0.3010E-04     0.4571E+01     0.1505E-04     0.0000E+00     0.3225E-06     0.0000E+00     0.4571E+01     0.0000E+00     0.1292E+01     0.2696E+00     0.5260E-02     0.0000E+00     0.4621E+00     0.0000E+00     0.9936E+04     0.3920E+04     0.9927E+04     0.3395E-02
   365    12    31  2015       4       0  cha4                 0.3686E-01     0.3630E-01     0.3682E-01     0.1554E+00     0.3097E+00     0.3256E+00     0.1549E+00     0.0000E+00     0.1548E+00     0.0000E+00     0.1708E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.1790E-01     0.0000E+00     0.6237E+04     0.6141E+04     0.6229E+04     0.2519E-03
   365    12    31  2015       5       0  cha5                 0.1253E+00     0.3903E-01     0.1253E+00     0.3977E+00     0.4965E+01     0.3615E+01     0.2483E+01     0.0000E+00     0.2475E+01     0.0000E+00     0.1132E+01     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.5646E-01     0.0000E+00     0.6869E+04     0.2140E+04     0.6869E+04     0.3185E-02
   365    12    31  2015       6       0  cha6                 0.1425E+00     0.1510E-01     0.1425E+00     0.3812E+00     0.3871E+01     0.3574E+01     0.1935E+01     0.0000E+00     0.1375E+01     0.0000E+00     0.1639E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.6131E-01     0.0000E+00     0.5173E+04     0.5482E+03     0.5173E+04     0.1600E-02
   366    12    31  2016       1       0  cha1                 0.6899E-02     0.6461E-02     0.6876E-02     0.2983E-01     0.9691E-01     0.5303E+00     0.4846E-01     0.0000E+00     0.4217E-01     0.0000E+00     0.4819E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.5749E-01     0.0000E+00     0.1395E+04     0.1307E+04     0.1391E+04     0.5246E-03
   366    12    31  2016       2       0  cha2                 0.3922E-01     0.2923E-01     0.3922E-01     0.1893E+00     0.5420E-06     0.3663E+00     0.2710E-06     0.0000E+00     0.1192E-06     0.0000E+00     0.3663E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.1193E+00     0.0000E+00     0.3475E+05     0.2590E+05     0.3475E+05     0.1459E-03
   366    12    31  2016       3       0  cha3                 0.6355E-01     0.2294E-01     0.6354E-01     0.2829E+00     0.4430E-03     0.6226E+01     0.2215E-03     0.0000E+00     0.1962E-03     0.4275E-01     0.6183E+01     0.0000E+00     0.1292E+01     0.2708E+00     0.5260E-02     0.1164E-02     0.6226E+00     0.0000E+00     0.1630E+05     0.5883E+04     0.1630E+05     0.4438E-02
   366    12    31  2016       4       0  cha4                 0.6155E-01     0.5996E-01     0.6155E-01     0.2594E+00     0.1993E+01     0.1278E+01     0.9965E+00     0.0000E+00     0.9936E+00     0.0000E+00     0.2810E+00     0.0000E+00     0.1495E+01     0.2098E+00     0.1700E-02     0.0000E+00     0.2949E-01     0.0000E+00     0.1044E+05     0.1017E+05     0.1044E+05     0.1094E-02
   366    12    31  2016       5       0  cha5                 0.2007E+00     0.5927E-01     0.2007E+00     0.6372E+00     0.7809E+01     0.4780E+01     0.3904E+01     0.0000E+00     0.3864E+01     0.0000E+00     0.8755E+00     0.0000E+00     0.2222E+01     0.2667E+00     0.1020E-02     0.0000E+00     0.4335E-01     0.0000E+00     0.1104E+05     0.3259E+04     0.1104E+05     0.2754E-02
   366    12    31  2016       6       0  cha6                 0.2253E+00     0.1759E-01     0.2253E+00     0.6029E+00     0.6053E+01     0.4254E+01     0.3027E+01     0.0000E+00     0.2518E+01     0.0000E+00     0.1228E+01     0.0000E+00     0.2569E+01     0.2911E+00     0.8800E-03     0.0000E+00     0.4561E-01     0.0000E+00     0.8202E+04     0.6404E+03     0.8202E+04     0.1102E-02
   365    12    31  2017       1       0  cha1                 0.3139E-01     0.3047E-01     0.3139E-01     0.1357E+00     0.5134E-02     0.9776E+00     0.2567E-02     0.0000E+00     0.1677E-02     0.0000E+00     0.9750E+00     0.0000E+00     0.1405E+01     0.2021E+00     0.1220E-02     0.0000E+00     0.1158E+00     0.0000E+00     0.6332E+04     0.6145E+04     0.6332E+04     0.7962E-03
   365    12    31  2017       2       0  cha2                 0.1035E+00     0.8127E-01     0.1035E+00     0.4999E+00     0.5405E-06     0.2120E+00     0.2702E-06     0.0000E+00     0.5405E-07     0.0000E+00     0.2120E+00     0.0000E+00     0.8353E+00     0.1475E+00     0.3140E-02     0.0000E+00     0.6871E-01     0.0000E+00     0.9149E+05     0.7181E+05     0.9149E+05     0.8217E-04
